location_id,location_type,name_en,name_hi,state,state_code,district,district_code,subdistrict,subdistrict_code,village_town,village_town_code,pincode,latitude,longitude,geocode_precision,source_id,source_object_id,is_synthetic,confidence_score,verified_at,dataset_version,in_ncr
LOC_DC13DD3AE2C9,village,Chandpur Khurd,चांदपुर खुर्द,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Chandpur Khurd,,,28.700914,76.686183,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_F51AA93DA617,village,Gopalpur Majra,गोपालपुर माजरा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Gopalpur Majra,,,28.760369,76.766497,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_05A8C6A6C357,village,Jamalpur,जमालपुर,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jamalpur,,,28.85388,76.439216,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_97B613B957F7,village,Sikandarpur Khurd,सिकंदरपुर खुर्द,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Sikandarpur Khurd,,,28.809121,76.413322,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6E1D6240D840,village,Shahpur,शाहपुर,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Shahpur,,,28.678451,76.74983,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_4EB8135E7998,village,Shahpur Khera,शाहपुर खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Shahpur Khera,,,28.835862,76.605766,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_53642205B0E8,village,Alipur Khera,अलीपुर खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Alipur Khera,,,28.82924,76.442215,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_37D8D514F259,village,Jhinjhana Khurd,झिंझाना खुर्द,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jhinjhana Khurd,,,28.727866,76.743988,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_772031A7EFBC,village,Nathupur Khera,नत्थूपुर खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Nathupur Khera,,,28.818688,76.637684,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_91B299E041FA,village,Harjipur Kalan,हरजीपुर कलां,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Harjipur Kalan,,,28.784241,76.680114,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_116C5737C26A,village,Jhinjhana Khurd,झिंझाना खुर्द,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jhinjhana Khurd,,,28.838259,76.684295,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_34E41E00A62E,village,Salempur Kalan,सलेमपुर कलां,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Salempur Kalan,,,28.883887,76.676167,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_C25FABF01486,village,Jhinjhana Nagar,झिंझाना नगर,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jhinjhana Nagar,,,28.883363,76.670866,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_DDE65B411B9D,village,Bhojpur Khera,भोजपुर खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Bhojpur Khera,,,28.7707,76.671638,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_61770B9B6A7F,village,Kheri Kalan,खेड़ी कलां,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Kheri Kalan,,,28.789111,76.360347,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_7B7E8FA85118,village,Gopalpur Khurd,गोपालपुर खुर्द,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Gopalpur Khurd,,,28.759139,76.77417,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_F2DAA68FB0AC,village,Mubarikpur Nagar,मुबारिकपुर नगर,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Mubarikpur Nagar,,,28.684837,76.782048,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_5CA8DFC024B3,village,Bhojpur Kalan,भोजपुर कलां,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Bhojpur Kalan,,,28.790422,76.70564,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_13DC40CB1B38,village,Jhinjhana Khera,झिंझाना खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jhinjhana Khera,,,28.825455,76.680948,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E874FEA1155B,village,Fatehpur Khera,फतेहपुर खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Fatehpur Khera,,,28.800566,76.792678,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0FD1A70C22C5,village,Ladwa Kalan,लाडवा कलां,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Ladwa Kalan,,,28.837756,76.666749,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0C2752656C9C,village,Devipur Majra,देवीपुर माजरा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Devipur Majra,,,28.900962,76.685976,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_EC11798ADE19,village,Nangla Kalan,नंगला कलां,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Nangla Kalan,,,28.818154,76.377567,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_45A94E9DED19,village,Jhinjhana Khera,झिंझाना खेड़ा,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jhinjhana Khera,,,28.779593,76.444294,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6352280A09CB,village,Jhinjhana Khurd,झिंझाना खुर्द,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Jhinjhana Khurd,,,28.678451,76.68362,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_461A2F2D8F27,village,Bahadurpur,बहादुरपुर,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Bahadurpur,,,28.826593,76.751579,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6121BA0A6EB1,village,Fatehpur,फतेहपुर,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Fatehpur,,,28.779582,76.444898,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_CB0B5B0861B9,village,Manakpur Nagar,मानकपुर नगर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Manakpur Nagar,,,28.53649,76.879769,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_92D32F9865E7,village,Jamalpur Nagar,जमालपुर नगर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Jamalpur Nagar,,,28.494099,76.819627,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_C62E90D6792A,village,Devipur Nagar,देवीपुर नगर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Devipur Nagar,,,28.55003,76.720805,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_225CE1C90A2F,village,Basantpur,बसंतपुर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Basantpur,,,28.553102,76.84819,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0DF1A0EE6B5E,village,Shahpur Khurd,शाहपुर खुर्द,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Shahpur Khurd,,,28.451938,76.823417,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_1049761E133B,village,Rampur Kalan,रामपुर कलां,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Rampur Kalan,,,28.698853,76.466217,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_B4A493717655,village,Bhagwanpur Majra,भगवानपुर माजरा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Bhagwanpur Majra,,,28.506965,76.692897,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_24CDCAB53A72,village,Bhagwanpur Nagar,भगवानपुर नगर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Bhagwanpur Nagar,,,28.548289,76.685818,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6663291FD833,village,Dhanaura Kalan,धनौरा कलां,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Dhanaura Kalan,,,28.590801,76.658196,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E503D42710DE,village,Rasulpur Kalan,रसूलपुर कलां,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Rasulpur Kalan,,,28.613056,76.708883,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0E7376C55046,village,Nathupur Khurd,नत्थूपुर खुर्द,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Nathupur Khurd,,,28.526799,76.912803,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6760EC2F5937,village,Sikandarpur Khera,सिकंदरपुर खेड़ा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Sikandarpur Khera,,,28.564398,76.905893,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_D83F43FB0BF6,village,Chandpur Khurd,चांदपुर खुर्द,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Chandpur Khurd,,,28.738825,76.473334,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_5CD1837277D8,village,Mubarikpur Khurd,मुबारिकपुर खुर्द,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Mubarikpur Khurd,,,28.752408,76.516411,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_A4522E6614C1,village,Basantpur Majra,बसंतपुर माजरा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Basantpur Majra,,,28.791827,76.473407,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_2F155B11388A,village,Dhanaura,धनौरा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Dhanaura,,,28.538028,76.902775,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6D8BDDBA8AE6,village,Kheri Nagar,खेड़ी नगर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Kheri Nagar,,,28.552898,76.850076,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_EE733DEEC7DD,village,Todarpur,तोदड़पुर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Todarpur,,,28.534886,76.88337,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_243C215F8919,village,Fatehpur Majra,फतेहपुर माजरा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Fatehpur Majra,,,28.541528,76.899454,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_30F203F44854,village,Devipur Kalan,देवीपुर कलां,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Devipur Kalan,,,28.602728,76.753957,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_560A9F4D728D,village,Umarpur Kalan,उमरपुर कलां,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Umarpur Kalan,,,28.584051,76.78578,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6B46F37BBC23,village,Bahadurpur Khurd,बहादुरपुर खुर्द,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Bahadurpur Khurd,,,28.52118,76.755213,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_76C3368E1CC3,village,Rampur,रामपुर,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Rampur,,,28.536607,76.711141,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_799ED78F34CD,village,Jhinjhana Majra,झिंझाना माजरा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Jhinjhana Majra,,,28.726977,76.572666,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_B3D6C4A5ACCC,village,Harjipur Khurd,हरजीपुर खुर्द,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Harjipur Khurd,,,28.5506,76.9034,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_C530FA21A30B,village,Bhagwanpur Khera,भगवानपुर खेड़ा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Bhagwanpur Khera,,,28.555448,76.912803,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_C2E7642FC4D6,village,Rampur Khera,रामपुर खेड़ा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Rampur Khera,,,28.582393,76.782001,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_44CF819C0F4A,village,Barwala,बरवाला,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Barwala,,,28.703478,76.514598,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_40BEC5559047,village,Kheri,खेड़ी,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Kheri,,,28.644409,76.517414,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6147018C52F2,village,Sultanpur Khera,सुल्तानपुर खेड़ा,Haryana,HR,Jhajjar,VB-HR-JHAJJAR,,,Sultanpur Khera,,,28.729789,76.507023,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_1C0FDA223E44,village,Bhojpur Khurd,भोजपुर खुर्द,Haryana,HR,Rewari,VB-HR-REWARI,,,Bhojpur Khurd,,,28.019566,76.597801,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_24227C2A6C3D,village,Fatehpur Majra,फतेहपुर माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Fatehpur Majra,,,27.993061,76.745321,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0F01B5EC38CC,village,Devipur Nagar,देवीपुर नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Devipur Nagar,,,28.114936,76.5856,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0816447034C5,village,Salempur Khurd,सलेमपुर खुर्द,Haryana,HR,Rewari,VB-HR-REWARI,,,Salempur Khurd,,,28.046072,76.691969,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_FC3077E14A4F,village,Mubarikpur Khera,मुबारिकपुर खेड़ा,Haryana,HR,Rewari,VB-HR-REWARI,,,Mubarikpur Khera,,,28.127941,76.545608,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E9853CD8117E,village,Rasulpur Kalan,रसूलपुर कलां,Haryana,HR,Rewari,VB-HR-REWARI,,,Rasulpur Kalan,,,28.034926,76.703009,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_597DC01DC484,village,Sultanpur,सुल्तानपुर,Haryana,HR,Rewari,VB-HR-REWARI,,,Sultanpur,,,28.047337,76.691102,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_4646F6A223EB,village,Bhojpur Nagar,भोजपुर नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Bhojpur Nagar,,,27.974951,76.547197,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_4E0DBFCAF9D2,village,Jhinjhana Khurd,झिंझाना खुर्द,Haryana,HR,Rewari,VB-HR-REWARI,,,Jhinjhana Khurd,,,28.079535,76.520622,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_2A9B288306CE,village,Bhagwanpur Khera,भगवानपुर खेड़ा,Haryana,HR,Rewari,VB-HR-REWARI,,,Bhagwanpur Khera,,,28.148077,76.607033,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E4484269462F,village,Todarpur Majra,तोदड़पुर माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Todarpur Majra,,,28.104256,76.64057,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_AF85E7DBACD0,village,Jhinjhana Majra,झिंझाना माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Jhinjhana Majra,,,27.974951,76.566109,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_25C77F175E1B,village,Bahadurpur Majra,बहादुरपुर माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Bahadurpur Majra,,,28.029219,76.715296,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_ECAB1C344A78,village,Shahpur Majra,शाहपुर माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Shahpur Majra,,,28.148378,76.530033,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_71292391FB66,village,Devipur,देवीपुर,Haryana,HR,Rewari,VB-HR-REWARI,,,Devipur,,,28.04537,76.609677,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6208130915EE,village,Alipur Majra,अलीपुर माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Alipur Majra,,,28.110116,76.609933,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0BF5E52F8D58,village,Todarpur Nagar,तोदड़पुर नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Todarpur Nagar,,,28.038653,76.659087,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_2AC0D2141FD4,village,Manakpur Nagar,मानकपुर नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Manakpur Nagar,,,28.157968,76.605364,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_F8AB64506F0F,village,Jhinjhana Nagar,झिंझाना नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Jhinjhana Nagar,,,28.069052,76.582712,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_1BBBE28BFD98,village,Dhanaura,धनौरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Dhanaura,,,28.051263,76.447754,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_94BDC9192950,village,Umarpur Nagar,उमरपुर नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Umarpur Nagar,,,28.068077,76.611795,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_ACE77ACAB0D1,village,Fatehpur Majra,फतेहपुर माजरा,Haryana,HR,Rewari,VB-HR-REWARI,,,Fatehpur Majra,,,28.073369,76.677752,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_7DFA77872B91,village,Gopalpur Khera,गोपालपुर खेड़ा,Haryana,HR,Rewari,VB-HR-REWARI,,,Gopalpur Khera,,,28.121256,76.622107,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_DEA95FC841C0,village,Umarpur Nagar,उमरपुर नगर,Haryana,HR,Rewari,VB-HR-REWARI,,,Umarpur Nagar,,,28.029299,76.606818,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_8E1829CCACF2,village,Alipur Khurd,अलीपुर खुर्द,Haryana,HR,Rewari,VB-HR-REWARI,,,Alipur Khurd,,,28.106542,76.609392,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_D88C9816DD68,village,Nathupur Khurd,नत्थूपुर खुर्द,Haryana,HR,Rewari,VB-HR-REWARI,,,Nathupur Khurd,,,27.974951,76.531617,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_5F4FC3C4F96B,village,Rasulpur Kalan (1),रसूलपुर कलां,Haryana,HR,Palwal,VB-HR-PALWAL,,,Rasulpur Kalan (1),,,28.165113,77.383574,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_3FA38B328DC7,village,Ladwa Khurd (2),लाडवा खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Ladwa Khurd (2),,,28.071815,77.242791,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_59BD95C3CC7D,village,Nangla Khera (3),नंगला खेड़ा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Nangla Khera (3),,,28.12303,77.436734,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_F5422B2E3AB4,village,Mubarikpur Kalan (4),मुबारिकपुर कलां,Haryana,HR,Palwal,VB-HR-PALWAL,,,Mubarikpur Kalan (4),,,28.083066,77.449743,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E03DF1C0F106,village,Jhinjhana Khera (5),झिंझाना खेड़ा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Jhinjhana Khera (5),,,28.174968,77.118449,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_CAC69A81ABC6,village,Devipur Khurd (6),देवीपुर खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Devipur Khurd (6),,,28.216945,77.110974,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_ABFB551967CE,village,Sultanpur Khera (7),सुल्तानपुर खेड़ा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Sultanpur Khera (7),,,28.219131,77.167471,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_ACF05573191D,village,Mubarikpur Khurd (8),मुबारिकपुर खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Mubarikpur Khurd (8),,,28.202306,77.143708,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_8D0464438874,village,Chandpur Khera (9),चांदपुर खेड़ा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Chandpur Khera (9),,,28.222125,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_30F085D42C28,village,Todarpur Majra (10),तोदड़पुर माजरा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Todarpur Majra (10),,,28.177404,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_06B3DC8F0A5B,village,Naurangpur Kalan (11),नौरंगपुर कलां,Haryana,HR,Palwal,VB-HR-PALWAL,,,Naurangpur Kalan (11),,,28.255357,77.16359,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_18DAB0C77789,village,Sikandarpur Khera (12),सिकंदरपुर खेड़ा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Sikandarpur Khera (12),,,28.178041,77.122029,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_81D256EE0051,village,Nathupur Nagar (13),नत्थूपुर नगर,Haryana,HR,Palwal,VB-HR-PALWAL,,,Nathupur Nagar (13),,,28.23915,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_20DBD0EE327E,village,Naurangpur Khurd (14),नौरंगपुर खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Naurangpur Khurd (14),,,28.231438,77.142479,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_598C5C7B65F9,village,Ladwa Khurd (15),लाडवा खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Ladwa Khurd (15),,,28.21019,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_A1A5DBAD3770,village,Chandpur Majra (16),चांदपुर माजरा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Chandpur Majra (16),,,28.19454,77.119239,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_588C0075C4C1,village,Todarpur Khurd (17),तोदड़पुर खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Todarpur Khurd (17),,,27.985049,77.259234,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_2F8DECEAA14C,village,Bahadurpur Khurd (18),बहादुरपुर खुर्द,Haryana,HR,Palwal,VB-HR-PALWAL,,,Bahadurpur Khurd (18),,,28.0919,77.429545,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_5352866B41D8,village,Dhanaura (19),धनौरा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Dhanaura (19),,,28.098335,77.412786,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0AB874E17FA3,village,Harjipur Majra (20),हरजीपुर माजरा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Harjipur Majra (20),,,28.135734,77.387915,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_9663FC617E42,village,Barwala Majra (21),बरवाला माजरा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Barwala Majra (21),,,28.21255,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_805F0352E920,village,Umarpur Nagar (22),उमरपुर नगर,Haryana,HR,Palwal,VB-HR-PALWAL,,,Umarpur Nagar (22),,,28.160051,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_9F0D53E57AC3,village,Nangla Khera (23),नंगला खेड़ा,Haryana,HR,Palwal,VB-HR-PALWAL,,,Nangla Khera (23),,,28.142859,77.395589,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_A27528AD4AAD,village,Salempur Kalan (24),सलेमपुर कलां,Haryana,HR,Palwal,VB-HR-PALWAL,,,Salempur Kalan (24),,,28.279884,77.107862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_6DA8E355AA8C,village,Chandpur Nagar (25),चांदपुर नगर,Haryana,HR,Palwal,VB-HR-PALWAL,,,Chandpur Nagar (25),,,28.087745,77.239734,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
