farmer_node_id,village_location_id,district,state_code,latitude,longitude,farm_size_ha,primary_crop_id,primary_crop_key,secondary_crop_id,secondary_crop_key,market_preference_mandi_id,road_access_km,is_synthetic,generation_method,seed,dataset_version
FRM_F57EA576EF2F,LOC_BA3175B9D6D7,Tarn Taran,PB,31.51662,75.095478,0.77,CRP_B2E55E456CF4,sugarcane,CRP_DE6C334339AC,wheat,MND_E2F2E16B54CD,0.496,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0BC6473A73E4,LOC_20177FB88660,Patiala,PB,30.303683,76.499418,1.45,CRP_B2E55E456CF4,sugarcane,CRP_DE6C334339AC,wheat,MND_9AE87167EF0F,1.17,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E39BACF8C180,LOC_2315B843B621,Moga,PB,30.803515,75.29534,1.21,CRP_DE6C334339AC,wheat,CRP_B2E55E456CF4,sugarcane,MND_FE8D567E9001,0.923,True,agri_envelope_ring_v1,20260903,v0.1
FRM_509C160CF823,LOC_1DF0E63EFA3F,Rupnagar,PB,31.14693,76.62616,0.98,CRP_DE6C334339AC,wheat,,,MND_D400EAD28DB3,0.899,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F1A5DDF502D1,LOC_61D258442C7C,Etawah,UP,26.873656,79.053574,4.46,CRP_CAA75103C53B,gram,CRP_288971671685,onion,MND_301551655568,0.251,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C99E416AF12D,LOC_D153CC66E5EA,Budaun,UP,28.024698,79.125249,0.85,CRP_DE6C334339AC,wheat,CRP_D955CA97E44D,maize,MND_9AC86A6D5AEC,1.552,True,agri_envelope_ring_v1,20260903,v0.1
FRM_22745FF16C1B,LOC_1EFC6D3A16E5,Mansa,PB,29.909175,75.264873,1.35,CRP_8F398886C326,sunflower,CRP_352B5B6699D8,mustard,MND_BA2F125FAB06,1.592,True,agri_envelope_ring_v1,20260903,v0.1
FRM_81085FC222C8,LOC_2357C4C47593,Agra,UP,27.01099,78.304838,1.94,CRP_B2E55E456CF4,sugarcane,CRP_D955CA97E44D,maize,MND_316B3A33D09D,2.222,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0075B88D9C18,LOC_01A7F878FCE7,Muzaffarnagar,UP,29.494072,77.93354,1.13,CRP_D955CA97E44D,maize,,,MND_05333875B51A,0.755,True,agri_envelope_ring_v1,20260903,v0.1
FRM_933CF862D733,LOC_694B16AE5673,Varanasi,UP,25.369551,82.998506,0.36,CRP_28F945D9AC9C,bajra,,,MND_EE2349EB6FB3,0.35,True,agri_envelope_ring_v1,20260903,v0.1
FRM_67F69D2FD7B7,LOC_62A3444B1071,Bathinda,PB,30.271283,74.762997,5.06,CRP_DE6C334339AC,wheat,CRP_8F398886C326,sunflower,MND_AE02C36E7ACD,0.541,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F6E75728485E,LOC_473538DB2B53,Fazilka,PB,30.206905,74.097265,2.31,CRP_CAA75103C53B,gram,CRP_8F398886C326,sunflower,MND_AE02C36E7ACD,1.56,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CD3DD30CCA74,LOC_6AA8472A6CE1,Muzaffarnagar,UP,29.523582,77.619501,1.17,CRP_2554D1918FBC,paddy,CRP_BF35A2D3261F,cauliflower,MND_D5BFCB18509B,0.817,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4A06FB098E3A,LOC_782A9DB3C01B,Hathras,UP,27.491891,78.212511,13.26,CRP_352B5B6699D8,mustard,,,MND_316B3A33D09D,0.816,True,agri_envelope_ring_v1,20260903,v0.1
FRM_777E449A1BB2,LOC_97BA86C62DB3,Kaithal,HR,29.643511,76.507345,0.91,CRP_69E399851C84,cotton,,,MND_7491C25B20FE,0.934,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A784EE30C70E,LOC_D6895D30FF85,Karnal,HR,29.5096,77.095574,0.56,CRP_D955CA97E44D,maize,,,MND_283ED6EAAB84,0.457,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4577F60F12EB,LOC_E8D6896520B5,Prayagraj,UP,25.3045,82.096915,2.05,CRP_DE6C334339AC,wheat,,,MND_362E0E09CB0D,2.093,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B679517C4AE7,LOC_E6674766C312,Agra,UP,27.282554,77.832347,0.63,CRP_7CC27C59C145,urad,CRP_CAA75103C53B,gram,MND_316B3A33D09D,0.807,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E0D7C9DDC742,LOC_CD1064F737ED,Ferozepur,PB,30.966668,74.883002,2.49,CRP_D7A9EAD0B15C,barley,CRP_C7952894B2A5,moong,MND_FE8D567E9001,1.643,True,agri_envelope_ring_v1,20260903,v0.1
FRM_750BC960126C,LOC_E434EAF408B9,Muktsar,PB,30.58448,74.584047,9.04,CRP_5ED728C2FA5D,tomato,,,MND_AE02C36E7ACD,0.427,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A637E3FB8F2D,LOC_BE3D8071E341,Unnao,UP,26.511062,80.552119,5.16,CRP_DE6C334339AC,wheat,CRP_C7952894B2A5,moong,MND_301551655568,0.494,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2353EE674548,LOC_19213ACDF995,Aligarh,UP,27.888344,77.998925,1.88,CRP_C7952894B2A5,moong,CRP_28F945D9AC9C,bajra,MND_1BD2DF2540D5,1.859,True,agri_envelope_ring_v1,20260903,v0.1
FRM_382B71CC24B9,LOC_694ACC065B19,Rampur,UP,28.693597,79.005584,1.37,CRP_4DDD4816119A,arhar,CRP_DE6C334339AC,wheat,MND_1BD2DF2540D5,0.51,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FA0BEAF76269,LOC_1FC99A17CD93,Panchkula,HR,30.806216,76.925852,1.41,CRP_B2E55E456CF4,sugarcane,,,MND_3F6468C86419,0.596,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F7AFE7F45EDD,LOC_32535D5EBDA9,Firozabad,UP,27.252113,78.417416,1.5,CRP_352B5B6699D8,mustard,CRP_2554D1918FBC,paddy,MND_316B3A33D09D,0.091,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1BBDDF21B351,LOC_3FA38B328DC7,Palwal,HR,28.05547,77.249561,1.97,CRP_DE6C334339AC,wheat,,,MND_BBFD6D659730,0.503,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9E14448AB22C,LOC_79569E9A257F,Baghpat,UP,29.088386,77.101061,1.4,CRP_C7952894B2A5,moong,,,MND_538E435A4360,1.635,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2EFAA966E34E,LOC_74A4E8ADE918,Ludhiana,PB,31.045459,75.721234,0.39,CRP_352B5B6699D8,mustard,CRP_CAA75103C53B,gram,MND_DA6DF57ACFEE,2.093,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6F7C379AFDCA,LOC_E397785990D7,Etah,UP,27.443519,78.849287,0.6,CRP_D955CA97E44D,maize,CRP_288971671685,onion,MND_316B3A33D09D,0.322,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6D4A24F9A0AF,LOC_694B59223BCA,Gurdaspur,PB,31.808428,75.478464,3.22,CRP_5ED728C2FA5D,tomato,CRP_D955CA97E44D,maize,MND_46CD786BC585,0.229,True,agri_envelope_ring_v1,20260903,v0.1
FRM_651B234AAD2E,LOC_E561CC0C15EA,Faridkot,PB,30.515402,74.714173,0.84,CRP_2554D1918FBC,paddy,CRP_C7952894B2A5,moong,MND_AE02C36E7ACD,0.505,True,agri_envelope_ring_v1,20260903,v0.1
FRM_200507E581D2,LOC_1AC0B06D5346,Sambhal,UP,28.528395,78.385086,0.53,CRP_28F945D9AC9C,bajra,,,MND_B8828956892C,1.64,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F95B35A99E85,LOC_9A58B9D504D3,Karnal,HR,29.777129,77.146041,2.41,CRP_D955CA97E44D,maize,CRP_288971671685,onion,MND_4ADE384C6981,0.625,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C99104277390,LOC_7989CE5325DB,Pilibhit,UP,28.445567,79.752575,1.25,CRP_28F945D9AC9C,bajra,CRP_2554D1918FBC,paddy,MND_B8828956892C,1.248,True,agri_envelope_ring_v1,20260903,v0.1
FRM_88B343663C39,LOC_18374E6C9245,Etah,UP,27.453775,78.845239,0.38,CRP_352B5B6699D8,mustard,CRP_CAA75103C53B,gram,MND_1BD2DF2540D5,1.468,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BD6651958910,LOC_AF1413CAD74C,Unnao,UP,26.616095,80.640018,4.78,CRP_5ED728C2FA5D,tomato,CRP_BF35A2D3261F,cauliflower,MND_301551655568,0.759,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6E21B54B7891,LOC_6B62822E95E7,Moradabad,UP,28.751416,78.639127,1.85,CRP_2554D1918FBC,paddy,CRP_D7A9EAD0B15C,barley,MND_B8828956892C,1.08,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8AF18FFD39F1,LOC_31EBF97D2162,Ghaziabad,UP,28.691429,77.546517,0.64,CRP_5ED728C2FA5D,tomato,,,MND_4217655002FF,1.782,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E72716FF717C,LOC_66482C82979F,Moga,PB,30.745147,75.297821,1.17,CRP_D955CA97E44D,maize,CRP_E91C254AD588,potato,MND_FE8D567E9001,0.596,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6B1E9AC963FE,LOC_D746F78D184F,Sambhal,UP,28.588767,78.662426,2.39,CRP_288971671685,onion,CRP_4DDD4816119A,arhar,MND_B8828956892C,1.092,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5DD2ABDE9AE0,LOC_CBCED33C4AAF,Muktsar,PB,30.278016,74.487928,0.56,CRP_C7952894B2A5,moong,CRP_B2E55E456CF4,sugarcane,MND_AE02C36E7ACD,1.569,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0EAD987A7079,LOC_E098EA9B8EDC,Fatehgarh Sahib,PB,30.654523,76.609394,0.98,CRP_69E399851C84,cotton,CRP_DE6C334339AC,wheat,MND_D3D37BB2E2D7,1.173,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B411D681DE4C,LOC_F772F85EB629,Hapur,UP,28.776481,77.931446,2.45,CRP_BF35A2D3261F,cauliflower,,,MND_96D277426B8A,1.275,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E7112395DF0E,LOC_452A11141689,Varanasi,UP,25.473625,83.007909,3.38,CRP_7CC27C59C145,urad,CRP_28F945D9AC9C,bajra,MND_EE2349EB6FB3,0.756,True,agri_envelope_ring_v1,20260903,v0.1
FRM_97416861F572,LOC_4DA630143815,Hisar,HR,29.241101,75.435034,2.24,CRP_69E399851C84,cotton,CRP_D955CA97E44D,maize,MND_4427C76F4F6F,0.367,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B79FA2DB2400,LOC_DA3DB3A26023,Bathinda,PB,30.10894,74.705251,3.39,CRP_D7A9EAD0B15C,barley,CRP_B2E55E456CF4,sugarcane,MND_BA2F125FAB06,0.185,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F974B5AEF1AD,LOC_375DB72B5241,Hisar,HR,29.202197,75.408132,0.63,CRP_B2E55E456CF4,sugarcane,CRP_CAA75103C53B,gram,MND_4427C76F4F6F,1.209,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B4DB85262C52,LOC_A0C07297CCA5,Yamunanagar,HR,30.158087,77.075829,0.62,CRP_69E399851C84,cotton,,,MND_3F6468C86419,0.459,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1A7FD538F5FA,LOC_1AF5327CB11F,Sambhal,UP,28.604997,78.586347,1.64,CRP_B2E55E456CF4,sugarcane,CRP_CAA75103C53B,gram,MND_1BD2DF2540D5,1.18,True,agri_envelope_ring_v1,20260903,v0.1
FRM_23DF8AD85E75,LOC_626A2FCCCA32,Karnal,HR,29.805234,77.263294,0.95,CRP_8F398886C326,sunflower,CRP_DE6C334339AC,wheat,MND_283ED6EAAB84,0.984,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E85D41960826,LOC_7AFDF4F8CF27,Faridabad,HR,28.398215,77.265162,1.19,CRP_D955CA97E44D,maize,CRP_28F945D9AC9C,bajra,MND_96A0566277F9,0.936,True,agri_envelope_ring_v1,20260903,v0.1
FRM_91872D12D291,LOC_73C97DB5D628,Panipat,HR,29.316319,76.839639,3.48,CRP_2554D1918FBC,paddy,,,MND_283ED6EAAB84,0.726,True,agri_envelope_ring_v1,20260903,v0.1
FRM_153A1C890F31,LOC_43BC8E83F94E,Barnala,PB,30.460956,75.565851,3.19,CRP_D7A9EAD0B15C,barley,CRP_CAA75103C53B,gram,MND_DEA1CD5F415B,0.996,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2C7641FCACF1,LOC_CB327E2A8A7F,Hapur,UP,28.798046,77.95245,1.02,CRP_5ED728C2FA5D,tomato,CRP_7CC27C59C145,urad,MND_96D277426B8A,1.994,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B1F62DDA3920,LOC_0FB268C4D76D,Muzaffarnagar,UP,29.514647,77.620862,1.18,CRP_DE6C334339AC,wheat,,,MND_05333875B51A,1.575,True,agri_envelope_ring_v1,20260903,v0.1
FRM_05531116341A,LOC_E4CB3BF19303,Fatehabad,HR,29.284874,75.47201,4.66,CRP_28F945D9AC9C,bajra,CRP_D7A9EAD0B15C,barley,MND_4427C76F4F6F,0.719,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BC85795A6999,LOC_98D23F6E5E1E,Jind,HR,29.196796,76.531644,0.29,CRP_352B5B6699D8,mustard,,,MND_07DDCCA966AE,1.003,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A7DDE0D45800,LOC_0F9BDECB35FC,Rampur,UP,28.778996,79.242124,1.35,CRP_2554D1918FBC,paddy,CRP_C7952894B2A5,moong,MND_2E59AF542C18,0.69,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8A6F82C131BA,LOC_F691003C80DE,Etawah,UP,26.94272,79.098939,2.38,CRP_4DDD4816119A,arhar,CRP_5ED728C2FA5D,tomato,MND_316B3A33D09D,0.594,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5A0CEA7EF4A8,LOC_F691003C80DE,Etawah,UP,26.932751,79.053492,0.78,CRP_B2E55E456CF4,sugarcane,CRP_C7952894B2A5,moong,MND_1BD2DF2540D5,1.098,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F3A086F0CA93,LOC_F0BCD44AFBF8,Panchkula,HR,30.660898,77.014044,2.29,CRP_2554D1918FBC,paddy,CRP_C7952894B2A5,moong,MND_3F6468C86419,0.796,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CC8BB4F59CF4,LOC_BE24BF9B3339,Faridkot,PB,30.490006,74.829452,1.1,CRP_D955CA97E44D,maize,CRP_B2E55E456CF4,sugarcane,MND_AE02C36E7ACD,0.947,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B308B558A1D4,LOC_FD52755A0338,Yamunanagar,HR,30.259917,77.290312,1.78,CRP_BF35A2D3261F,cauliflower,CRP_D955CA97E44D,maize,MND_D5BFCB18509B,1.71,True,agri_envelope_ring_v1,20260903,v0.1
FRM_82D0BD932412,LOC_B98392EDE105,Rampur,UP,28.62379,79.052439,2.38,CRP_BF35A2D3261F,cauliflower,,,MND_2E59AF542C18,0.496,True,agri_envelope_ring_v1,20260903,v0.1
FRM_71D02325CC6B,LOC_1253BE101B2C,Hathras,UP,27.60111,78.189281,2.83,CRP_E91C254AD588,potato,,,MND_5B5C6B926181,0.279,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4959744982D0,LOC_538D5DA1DDA7,Tarn Taran,PB,31.617655,74.841385,4.04,CRP_69E399851C84,cotton,CRP_D7A9EAD0B15C,barley,MND_E2F2E16B54CD,0.767,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6CAB558E8CD9,LOC_D1E55A5DB01A,SAS Nagar,PB,30.588929,76.854563,1.26,CRP_8F398886C326,sunflower,CRP_352B5B6699D8,mustard,MND_3F6468C86419,0.349,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FB3854DE3356,LOC_B8ACEF59B8E6,Muktsar,PB,30.564644,74.745657,3.0,CRP_C7952894B2A5,moong,CRP_69E399851C84,cotton,MND_784599D2DCF5,0.307,True,agri_envelope_ring_v1,20260903,v0.1
FRM_08954DCDAFE2,LOC_FDC93775A619,Fatehabad,HR,29.616945,75.283948,5.17,CRP_D7A9EAD0B15C,barley,,,MND_5C10FF171343,0.224,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5D6EF15DC80B,LOC_0C644F4A1F8C,Hapur,UP,28.593865,77.957028,1.23,CRP_2554D1918FBC,paddy,CRP_D7A9EAD0B15C,barley,MND_2E59AF542C18,0.806,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BB83466EB444,LOC_4FAD10BD768B,Sangrur,PB,30.202982,75.591498,2.99,CRP_352B5B6699D8,mustard,,,MND_DEA1CD5F415B,0.379,True,agri_envelope_ring_v1,20260903,v0.1
FRM_369555EEC722,LOC_1C4A4354CA3C,Rupnagar,PB,31.083995,76.589623,0.91,CRP_B2E55E456CF4,sugarcane,CRP_CAA75103C53B,gram,MND_D400EAD28DB3,1.253,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FB15DD469BEA,LOC_E5776B97D477,Fatehgarh Sahib,PB,30.638004,76.245683,2.47,CRP_352B5B6699D8,mustard,CRP_D955CA97E44D,maize,MND_D3D37BB2E2D7,0.62,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1BE8425A40FA,LOC_7097342BE77C,Amroha,UP,28.943192,78.376726,1.05,CRP_4DDD4816119A,arhar,CRP_C7952894B2A5,moong,MND_B8828956892C,2.094,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4001D09D9157,LOC_D8F4721022D3,Kaithal,HR,29.722609,76.555706,1.74,CRP_E2253B73169D,guar,CRP_2554D1918FBC,paddy,MND_7491C25B20FE,0.886,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F2FDC7E8F5F2,LOC_F713A0D3AB78,Karnal,HR,29.863725,77.169492,0.97,CRP_D7A9EAD0B15C,barley,,,MND_4ADE384C6981,0.399,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A0D4F857F85C,LOC_B602D8E8A5B5,Nawanshahr,PB,31.287714,76.012726,0.71,CRP_8F398886C326,sunflower,CRP_5ED728C2FA5D,tomato,MND_DA6DF57ACFEE,0.604,True,agri_envelope_ring_v1,20260903,v0.1
FRM_994B801E28C5,LOC_634A449D1004,Shamli,UP,29.419595,77.437425,0.26,CRP_7CC27C59C145,urad,CRP_5ED728C2FA5D,tomato,MND_283ED6EAAB84,0.134,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DACE4F3BBB1A,LOC_588C0075C4C1,Palwal,HR,27.975753,77.248064,2.84,CRP_DE6C334339AC,wheat,CRP_352B5B6699D8,mustard,MND_BBFD6D659730,1.491,True,agri_envelope_ring_v1,20260903,v0.1
FRM_84A507FA2ECB,LOC_D40D340DA03E,Moga,PB,30.819107,75.028778,0.64,CRP_D7A9EAD0B15C,barley,CRP_B2E55E456CF4,sugarcane,MND_FE8D567E9001,0.267,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D8B7B079B0CD,LOC_B949EDF1B775,Bareilly,UP,28.523707,79.562601,0.93,CRP_C7952894B2A5,moong,,,MND_9AC86A6D5AEC,0.7,True,agri_envelope_ring_v1,20260903,v0.1
FRM_93921B45E342,LOC_E69E8484FBC3,Amroha,UP,28.937335,78.327351,2.34,CRP_28F945D9AC9C,bajra,,,MND_B8828956892C,1.57,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B009D49616E8,LOC_ED792703519C,Fazilka,PB,30.211505,73.921156,1.1,CRP_D7A9EAD0B15C,barley,CRP_352B5B6699D8,mustard,MND_AE02C36E7ACD,1.385,True,agri_envelope_ring_v1,20260903,v0.1
FRM_730B9D8F15A4,LOC_0A4CA4E2646B,Amritsar,PB,31.852052,74.958066,1.55,CRP_8F398886C326,sunflower,CRP_5ED728C2FA5D,tomato,MND_E2F2E16B54CD,0.441,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1B68F264845F,LOC_8E40E8997824,Unnao,UP,26.598282,80.640305,0.47,CRP_D7A9EAD0B15C,barley,CRP_CAA75103C53B,gram,MND_301551655568,0.927,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B145A9CCB199,LOC_DF7D0882EEBD,Fatehabad,HR,29.376365,75.569337,1.38,CRP_69E399851C84,cotton,,,MND_4427C76F4F6F,0.289,True,agri_envelope_ring_v1,20260903,v0.1
FRM_303ABDBBB42C,LOC_60F4705FC202,Nawanshahr,PB,31.279603,75.939703,3.02,CRP_C7952894B2A5,moong,CRP_B2E55E456CF4,sugarcane,MND_DA6DF57ACFEE,0.519,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8DC41C30A867,LOC_3A5FAAEFEB9B,Nuh,HR,27.911838,77.012396,2.37,CRP_D7A9EAD0B15C,barley,CRP_8F398886C326,sunflower,MND_BBFD6D659730,0.969,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0778A5151B0A,LOC_F9DAD14D407F,Hathras,UP,27.470072,78.059325,0.6,CRP_2554D1918FBC,paddy,CRP_BF35A2D3261F,cauliflower,MND_316B3A33D09D,0.08,True,agri_envelope_ring_v1,20260903,v0.1
FRM_66A1566B59B5,LOC_A272EF326AD0,Sambhal,UP,28.487133,78.376684,0.71,CRP_BF35A2D3261F,cauliflower,,,MND_B8828956892C,0.848,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EB2D5BA357F4,LOC_937F81774CED,Agra,UP,27.047785,78.335983,3.77,CRP_CAA75103C53B,gram,CRP_DE6C334339AC,wheat,MND_316B3A33D09D,1.294,True,agri_envelope_ring_v1,20260903,v0.1
FRM_671B36C336F5,LOC_B93ABC1A7A1E,Moga,PB,30.722862,75.260181,2.06,CRP_69E399851C84,cotton,,,MND_FE8D567E9001,0.313,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2BD36953F6A3,LOC_1470BE7F135A,Nawanshahr,PB,30.971363,76.234065,0.49,CRP_D7A9EAD0B15C,barley,CRP_CAA75103C53B,gram,MND_D400EAD28DB3,1.569,True,agri_envelope_ring_v1,20260903,v0.1
FRM_25824C5C4363,LOC_8E40E8997824,Unnao,UP,26.560294,80.630772,2.24,CRP_CAA75103C53B,gram,CRP_E91C254AD588,potato,MND_301551655568,0.088,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7A60BF650BF9,LOC_5336E29536B8,Karnal,HR,29.78182,77.098046,1.87,CRP_CAA75103C53B,gram,,,MND_4ADE384C6981,1.691,True,agri_envelope_ring_v1,20260903,v0.1
FRM_76F09B1D80EC,LOC_B49F0E4BFB10,Nawanshahr,PB,31.061321,76.229888,0.81,CRP_69E399851C84,cotton,CRP_352B5B6699D8,mustard,MND_D400EAD28DB3,0.538,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B2C1F226AC0F,LOC_C293748EBCAB,Muktsar,PB,30.554629,74.651422,0.54,CRP_69E399851C84,cotton,CRP_5ED728C2FA5D,tomato,MND_AE02C36E7ACD,0.774,True,agri_envelope_ring_v1,20260903,v0.1
FRM_46E4D932A1A9,LOC_06E17C6E7FCD,Panipat,HR,29.305663,77.141438,1.87,CRP_352B5B6699D8,mustard,CRP_B2E55E456CF4,sugarcane,MND_283ED6EAAB84,0.545,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A6814B800F4C,LOC_378B9AEE096D,Muktsar,PB,30.596979,74.636506,1.24,CRP_D955CA97E44D,maize,CRP_8F398886C326,sunflower,MND_AE02C36E7ACD,0.378,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9198726F2077,LOC_9D42CBEB8139,Nawanshahr,PB,31.105858,76.175625,5.45,CRP_DE6C334339AC,wheat,CRP_2554D1918FBC,paddy,MND_DA6DF57ACFEE,1.754,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C85DD21BD83C,LOC_5336E29536B8,Karnal,HR,29.785178,77.080721,2.47,CRP_C7952894B2A5,moong,CRP_5ED728C2FA5D,tomato,MND_4ADE384C6981,0.809,True,agri_envelope_ring_v1,20260903,v0.1
FRM_18F9C7D408E8,LOC_4070FA2E3B2C,Nawanshahr,PB,30.961321,76.219703,2.69,CRP_D7A9EAD0B15C,barley,CRP_2554D1918FBC,paddy,MND_D400EAD28DB3,1.648,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2BA0B138AA36,LOC_B53AE40A3709,Hathras,UP,27.636243,78.161928,1.03,CRP_E91C254AD588,potato,CRP_D955CA97E44D,maize,MND_1BD2DF2540D5,0.785,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E0EE515E1CB5,LOC_DF1B395264F0,Muzaffarnagar,UP,29.585116,77.649866,1.06,CRP_D955CA97E44D,maize,,,MND_05333875B51A,0.092,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2E6C8C6B6BB0,LOC_5A121ABD68FC,Baghpat,UP,28.972102,77.425486,1.73,CRP_CAA75103C53B,gram,CRP_DE6C334339AC,wheat,MND_596F86458307,0.452,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2B62956AA5E9,LOC_0AB874E17FA3,Palwal,HR,28.132831,77.393699,3.15,CRP_B2E55E456CF4,sugarcane,,,MND_A59F6598A624,1.573,True,agri_envelope_ring_v1,20260903,v0.1
FRM_906B1595344C,LOC_B8164C94EAB8,Sambhal,UP,28.590279,78.611913,0.68,CRP_B2E55E456CF4,sugarcane,CRP_2554D1918FBC,paddy,MND_B8828956892C,0.427,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2BD0BC5C78F4,LOC_726E320832DD,Gurdaspur,PB,32.265333,75.246108,0.64,CRP_352B5B6699D8,mustard,,,MND_E2F2E16B54CD,0.148,True,agri_envelope_ring_v1,20260903,v0.1
FRM_97BA0061BEB5,LOC_4930C469E163,Agra,UP,27.191322,77.881096,0.81,CRP_E91C254AD588,potato,,,MND_316B3A33D09D,0.137,True,agri_envelope_ring_v1,20260903,v0.1
FRM_09E6007855EF,LOC_A2A2A301892F,Etah,UP,27.411231,78.649288,3.49,CRP_CAA75103C53B,gram,,,MND_316B3A33D09D,0.376,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F00CB3E9A600,LOC_3187FC77AE04,Unnao,UP,26.383804,80.623145,3.24,CRP_352B5B6699D8,mustard,CRP_BF35A2D3261F,cauliflower,MND_301551655568,0.068,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8A6F1725150A,LOC_CB0B5B0861B9,Jhajjar,HR,28.563275,76.890253,1.19,CRP_5ED728C2FA5D,tomato,CRP_C7952894B2A5,moong,MND_50FC19D7AEC4,1.037,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2AA4D7901219,LOC_59FA6B068067,Charkhi Dadri,HR,28.68892,76.155465,0.55,CRP_69E399851C84,cotton,,,MND_F02880680127,1.196,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F5FB631FA629,LOC_3DBCD746917E,Barabanki,UP,26.887251,81.401845,1.05,CRP_BF35A2D3261F,cauliflower,CRP_CAA75103C53B,gram,MND_362E0E09CB0D,1.217,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DB606642CE66,LOC_0BF5E52F8D58,Rewari,HR,28.018213,76.680389,4.66,CRP_D955CA97E44D,maize,CRP_8F398886C326,sunflower,MND_3F94E23EB0A5,0.518,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EE02890B2F12,LOC_1D42774DFC42,Faridkot,PB,30.491354,74.663144,2.63,CRP_D7A9EAD0B15C,barley,CRP_2554D1918FBC,paddy,MND_AE02C36E7ACD,1.521,True,agri_envelope_ring_v1,20260903,v0.1
