shop_id,location_id,shop_category,capacity_tonnes,daily_demand_kg,loading_service_min,vehicle_access,road_access_quality,anchor_village_location_id,is_synthetic,generation_method,source_id,seed,dataset_version
SHP_1A6E3741DC5B,LOC_1CA6E4871E58,hardware,43.9,2666.0,22,3-axle,0.871,LOC_3D46928C0A92,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8AB6E3152B46,LOC_B26520D0AFBB,multi,85.6,4288.0,47,2-axle,0.376,LOC_81A50B4A6DF9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_27D1AD4690DA,LOC_45A305D32894,multi,174.0,3855.0,61,3-axle,0.634,LOC_09539444E144,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0832CF0EACF7,LOC_1B2061ADCD4A,cement,211.7,2718.0,45,2-axle,0.335,LOC_1799E8AA72ED,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2D1A247B3E4C,LOC_7755D98B9ABE,multi,124.2,1718.0,50,2-axle,0.417,LOC_AC4BDC94B47D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1B6D7EE98B39,LOC_FB88F04F2520,hardware,38.5,1130.0,28,LCV,0.645,LOC_C1F143496F3E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A84176AB1241,LOC_180F6C56633E,cement,237.9,3262.0,43,3-axle,0.541,LOC_98D23F6E5E1E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BCFD6F02AA72,LOC_A0C7F465E65C,brick,268.8,10029.0,78,3-axle,0.445,LOC_3384EC8553F8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_66760E2A1033,LOC_1171D612EDDE,multi,66.5,3263.0,52,3-axle,0.517,LOC_37368744CAC8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D2B6E853CB9B,LOC_1AE727A4FAF4,multi,63.8,2602.0,61,LCV,0.702,LOC_EB35EE532C77,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B70841B3B7FF,LOC_F3CC2D339E55,multi,157.9,6340.0,50,3-axle,0.695,LOC_82A0D949DC00,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_08CCEFCA9515,LOC_B682E7E8FE36,electrical,35.7,1752.0,17,2-axle,0.665,LOC_5CA22D1601A7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1BBA243276A6,LOC_E34E567A8DA5,multi,99.9,3044.0,59,LCV,0.678,LOC_726959C345DF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DC63CDFA56D9,LOC_B9EB6B106588,tmt,80.6,1805.0,69,LCV,0.474,LOC_633356B12AA6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6BAB5614AAE5,LOC_E4F85359113A,multi,180.1,8619.0,60,heavy,0.702,LOC_74FF7DD861AF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8FD2396021B2,LOC_F5497618B083,hardware,54.8,2415.0,25,2-axle,0.657,LOC_53642205B0E8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_922625AA99F0,LOC_0F8DD11A10E3,electrical,25.5,410.0,30,LCV,0.346,LOC_248E5AE33698,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_42726E006A1C,LOC_A8135AFB7DBD,multi,79.6,982.0,57,LCV,0.473,LOC_9643F18D8BBD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9072C5C1DA98,LOC_643A0C757811,paint,16.3,199.0,21,LCV,0.5,LOC_3384EC8553F8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E2B75EDB93E5,LOC_978435A84A1D,hardware,21.7,751.0,29,LCV,0.522,LOC_EB5CC95BE9B5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2752AC5165D5,LOC_45D25F57CF69,electrical,28.9,471.0,22,LCV,0.502,LOC_70A6F73939F6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2C32C08E59FA,LOC_EB4F974108FE,cement,236.4,6793.0,45,3-axle,0.646,LOC_1E96754F1B7E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_491E2F194F09,LOC_D3176B2F3B80,electrical,15.6,497.0,28,LCV,0.243,LOC_9B3FB2D0B676,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E86A16B149AA,LOC_4A83F083AA87,multi,87.2,2016.0,43,2-axle,0.461,LOC_A53A6E236EA7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6ABCFF3D8D1F,LOC_0239CF87014D,multi,99.1,4687.0,42,2-axle,0.599,LOC_8CDA68771E57,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2BBDA6137665,LOC_443A147EB161,multi,75.7,3573.0,43,2-axle,0.657,LOC_6CECAB7B090C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9329CC7918DC,LOC_B6C3185ED5F6,hardware,53.9,2896.0,31,2-axle,0.602,LOC_BA7F347FAAAB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E3C1AE9645A0,LOC_D8A66226E5A7,electrical,11.0,288.0,29,LCV,0.327,LOC_DF1B395264F0,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FA98132B1C0A,LOC_3ED15FAB9C32,pipe,57.2,1864.0,36,LCV,0.649,LOC_086C266904D4,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_729160FCA77D,LOC_961B116EDCA4,cement,204.8,4682.0,53,2-axle,0.666,LOC_72FF25410154,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0CE997708770,LOC_626F7CC8CA19,hardware,37.7,2310.0,21,2-axle,0.48,LOC_1B8B2830889B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_94FA893ABEE5,LOC_518BF53ECE78,pipe,21.5,764.0,23,LCV,0.322,LOC_6452B3A5A282,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_35DB9E1BA563,LOC_5C0D32AFF38B,multi,92.3,1480.0,51,2-axle,0.479,LOC_3F538CDD9B3F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1C3FF7381659,LOC_1CCD719A6C6B,multi,175.3,6637.0,60,2-axle,0.763,LOC_548FE98DDB58,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2D95DA301DEF,LOC_43E7D8E0550F,multi,126.1,2102.0,50,2-axle,0.464,LOC_2F8DECEAA14C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B0A8A568B908,LOC_3D4D36398F9B,multi,137.3,5004.0,48,2-axle,0.34,LOC_DFA295AA1D53,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7AE9FB45C969,LOC_06F2A9139332,paint,17.9,712.0,31,2-axle,0.75,LOC_AF2961E3CA07,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6568FE2ADAA6,LOC_A2992E040ED3,multi,115.4,3838.0,42,2-axle,0.686,LOC_DAFDB50E24FE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4F761B85F520,LOC_209222C4685B,hardware,46.4,904.0,31,LCV,0.381,LOC_53DEC9B2F082,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_424EB2D7D4F0,LOC_06D71CBCD67D,brick,368.4,10507.0,69,3-axle,0.754,LOC_DCE26016CB7F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C2740DB0AC6E,LOC_ECA94BE1885A,hardware,56.6,1333.0,24,2-axle,0.618,LOC_F004615E1056,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_77CE619B114A,LOC_404FC9AE3874,multi,168.5,4510.0,55,2-axle,0.372,LOC_A7F7F4FA5EA5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4C801273649F,LOC_6AC651FC5D6A,electrical,35.5,1409.0,21,LCV,0.559,LOC_0E2342298CF3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E6C748A15028,LOC_0302519862B2,pipe,62.3,1148.0,35,LCV,0.421,LOC_03E63A3BE090,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_545B154AEEBD,LOC_71BAF6172335,paint,36.8,783.0,24,LCV,0.471,LOC_1DF0E63EFA3F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0B82875C2F63,LOC_43568E789EBE,tmt,133.6,3923.0,70,3-axle,0.567,LOC_383B87198289,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_239EF488C381,LOC_5E0AAF10645C,brick,303.1,12565.0,80,heavy,0.36,LOC_BDCC76ED9C5B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8423508B1DD2,LOC_0AB6A2CAEEB5,hardware,16.6,747.0,23,2-axle,0.592,LOC_BBA75C3793F7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3BF852803ECE,LOC_C06D4C626294,pipe,42.7,2008.0,33,LCV,0.289,LOC_CB327E2A8A7F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BCD0AF7A2317,LOC_4579316AB097,tmt,89.5,3279.0,59,2-axle,0.469,LOC_931013C05157,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CFD2938ED9B3,LOC_19FAF90AD04E,electrical,15.1,517.0,31,LCV,0.648,LOC_EAA4794EA80C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_184B5CDB99BF,LOC_CA98F631DCC4,cement,235.6,9016.0,39,2-axle,0.182,LOC_F284EA306298,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_421E0054ADDF,LOC_228DBA28DAC6,multi,131.7,2710.0,48,3-axle,0.647,LOC_48509B8A8D5C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0678DECD030F,LOC_CD7EC6F38557,paint,21.5,645.0,26,LCV,0.317,LOC_B84B1A054D5F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9152E29633BF,LOC_1C6FE4E5EA5E,hardware,40.3,805.0,32,2-axle,0.461,LOC_700A9055E4E7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0EA5524A8574,LOC_B807A920FB50,electrical,38.3,639.0,13,2-axle,0.635,LOC_1FC99A17CD93,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CE22EB635751,LOC_3BDD6764CC56,brick,450.3,11733.0,62,3-axle,0.463,LOC_E9853CD8117E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7AE975BA0DAF,LOC_CA18D220BB14,brick,164.9,4068.0,81,2-axle,0.47,LOC_09994F0F183E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6D3C0FD6B6C7,LOC_146B60D74008,tmt,160.1,2634.0,53,3-axle,0.45,LOC_388BD193E38C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5CAD85017185,LOC_EEA7897F908E,tmt,88.4,3524.0,56,2-axle,0.53,LOC_6AA8472A6CE1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E33E63A148D3,LOC_C94FD7E92ED7,tmt,100.4,3226.0,54,2-axle,0.645,LOC_AF9F50EF2ABB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F0810461B205,LOC_539A07314DD9,multi,146.1,7469.0,42,3-axle,0.715,LOC_C8250E20BC21,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CFC22D81B0E0,LOC_9C1CCC5D136C,multi,79.7,3168.0,43,LCV,0.531,LOC_7A8049AC1A5C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B8EC92B2EC05,LOC_82CAFA467B3B,electrical,39.3,1429.0,26,2-axle,0.811,LOC_C47015ABFE60,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4E111703710B,LOC_D45C2BC45D01,sanitary,70.0,2662.0,40,LCV,0.342,LOC_2125A11F87E9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_504371912734,LOC_7506DD3C275A,electrical,27.8,1006.0,17,LCV,0.55,LOC_531465931DE5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_00893FCCE92A,LOC_76C8B46D434B,hardware,30.0,1347.0,30,LCV,0.24,LOC_6AA8472A6CE1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_03EFEE4286E9,LOC_93EF886BE804,multi,92.8,2763.0,60,2-axle,0.439,LOC_D7EAE1E1A4B2,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FADC0B63A32A,LOC_1DE5CAEAC6B3,brick,374.6,19957.0,74,heavy,0.648,LOC_4C8C55F8EA2F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0D39BFF12CD1,LOC_D889BFDFB9B4,tmt,108.3,2403.0,58,LCV,0.248,LOC_D9EDA26D815E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B5ADF02B7F46,LOC_FE6081BEF519,hardware,38.4,1215.0,20,LCV,0.42,LOC_7728177229EB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5EAA25A6D9A6,LOC_29952E2C2594,multi,85.7,2987.0,42,LCV,0.767,LOC_3D8E08AE8BF7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E61423088F32,LOC_F96FF8C02684,tmt,130.7,5795.0,55,2-axle,0.398,LOC_1A58D9C44DDE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F1C7E85B9B64,LOC_9C985084D230,multi,102.1,4542.0,47,heavy,0.532,LOC_761455F64F7B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_66C8C032166C,LOC_674114AF161D,cement,149.3,3688.0,39,3-axle,0.588,LOC_84F8DD0FF02D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9B2BF9948D74,LOC_14640C9EF5A5,tmt,194.7,9598.0,54,3-axle,0.98,LOC_14EC08EF6699,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3E631E065885,LOC_4A4AE1658C7F,multi,77.0,1323.0,49,2-axle,0.485,LOC_7D30C86ED655,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_33042DBA507B,LOC_AF2AC114F118,multi,76.4,2519.0,52,LCV,0.268,LOC_7A752DDCDD53,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D72FAB8C257E,LOC_AE07209E5472,brick,295.0,11803.0,68,heavy,0.528,LOC_6FFCB43B01C3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_87EF5FA4397A,LOC_835B7A597DA0,tmt,153.8,6323.0,67,2-axle,0.354,LOC_D6865948FC1D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4B7C928A8054,LOC_1684A7687A8B,multi,105.2,3631.0,60,3-axle,0.669,LOC_B0F3390A1823,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4D793AC10B20,LOC_0405E3A118FD,pipe,63.5,2078.0,23,2-axle,0.646,LOC_F0BCD44AFBF8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6F60B094B8F6,LOC_CC13F90FD633,cement,95.9,3400.0,44,LCV,0.24,LOC_8A4E45F9B766,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F96966DF15EB,LOC_CEACBD8E971B,hardware,32.9,1332.0,30,2-axle,0.422,LOC_6F57A4C6E834,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A3509AA45019,LOC_C4699E0AE5EA,tmt,148.3,5032.0,52,2-axle,0.769,LOC_0A46BA39C083,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B04BA70EC05F,LOC_0739E38E7263,hardware,43.2,2003.0,29,2-axle,0.618,LOC_7B6EB2BDDBBD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_16FFBF16E32E,LOC_ABAEC745EDCA,cement,117.9,2376.0,42,LCV,0.34,LOC_F284EA306298,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_34224F7D0BC4,LOC_36ADB7E2ECC9,paint,24.2,516.0,25,LCV,0.626,LOC_46C0EAC1C0D9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8FE0544EF3DD,LOC_1D52AE4A2C5B,paint,36.6,906.0,26,LCV,0.372,LOC_ECF0ED0FF359,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_40537EAC61FC,LOC_EC37C11D9A8D,electrical,13.0,463.0,22,LCV,0.546,LOC_8D4A85EECFCD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F2F102679056,LOC_F5ADA5DF179C,cement,177.3,7609.0,48,2-axle,0.05,LOC_E82DB40AE668,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7E7870AE14E2,LOC_38FFB49D1CD8,brick,182.6,7339.0,69,3-axle,0.398,LOC_61F233714B29,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2BE773E2A0FE,LOC_03E0AABA2763,tmt,117.1,5538.0,61,2-axle,0.493,LOC_1BBBE28BFD98,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6DEC96EA3491,LOC_E0F8C91782B4,multi,186.6,7704.0,61,2-axle,0.487,LOC_44483700BB3A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F25593D93BD3,LOC_E2D9378FB8EC,multi,73.7,1960.0,52,LCV,0.287,LOC_753CC8A49EB9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B3B3DFE9937F,LOC_8C3AB59C5EE7,multi,114.6,2309.0,50,2-axle,0.359,LOC_AC213AC2099E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E30AE15824D9,LOC_D3BBBC566E4A,tmt,110.7,3941.0,69,2-axle,0.623,LOC_E434EAF408B9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FA4C385687D5,LOC_24712A970761,hardware,27.9,708.0,29,LCV,0.534,LOC_A61C1D57E0E6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D4D0F8A7B2BB,LOC_4D7BFC92A0D6,hardware,22.4,485.0,36,LCV,0.351,LOC_8C6120E556CD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_52B5E4701C57,LOC_3AEAAC951F39,paint,30.5,1367.0,17,2-axle,0.538,LOC_585B0174299B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4A3AFCB02BD4,LOC_A9095253ABDE,sanitary,63.0,2365.0,32,LCV,0.237,LOC_2DADF94C8D9B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_25C43A7876A2,LOC_A3CBCF3D9057,paint,13.7,355.0,30,LCV,0.422,LOC_B4BD77960CFC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0C52DAAF089F,LOC_4C695EE47680,paint,34.3,741.0,30,LCV,0.516,LOC_E4CB3BF19303,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5AF5D933D823,LOC_862E09F7765C,brick,261.8,6550.0,71,3-axle,0.727,LOC_A7F7F4FA5EA5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0F802F9921C3,LOC_BC11B24AF4C3,cement,138.3,6697.0,46,3-axle,0.683,LOC_43AD467C0E68,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6A6FAF778E60,LOC_0A4078CEA6F8,cement,113.8,4833.0,53,2-axle,0.35,LOC_17F877CC9C85,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DA88F6428F3B,LOC_BF2E62B92594,tile,36.7,1269.0,42,LCV,0.45,LOC_13B48882F66A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_578EA20F3525,LOC_374B017B9233,cement,115.7,7349.0,48,3-axle,0.551,LOC_43AD467C0E68,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E40DFA02302B,LOC_68186530C39E,paint,37.1,896.0,27,2-axle,0.653,LOC_04BC49595063,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_697C7B55A33C,LOC_E625D299D2C2,electrical,9.9,115.0,16,LCV,0.394,LOC_11A4094CA54B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4391A4B469EA,LOC_1CE00BB2AC19,electrical,24.8,645.0,13,LCV,0.428,LOC_73A7B3D0E522,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0905019CBB6D,LOC_31E5BD06BDBC,multi,95.4,2552.0,42,LCV,0.405,LOC_FE2C838619FD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0A8912F57FF8,LOC_A70CD6641546,hardware,23.8,921.0,36,LCV,0.357,LOC_485F77893FA9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_64F102CD6617,LOC_81B02AFB9241,tmt,196.3,5786.0,66,3-axle,0.908,LOC_E1F89992172D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_26F99F6D18F6,LOC_DF9E34A4E48A,tile,85.9,1203.0,44,LCV,0.835,LOC_9A4A8013E17E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_042288DE27AA,LOC_50EDA5081556,multi,66.4,1880.0,53,3-axle,0.667,LOC_5B77958BA695,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_88E2903E34B4,LOC_03A98EF2A911,cement,205.7,5667.0,45,3-axle,0.524,LOC_66DEE624DB86,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D12E3AA776E8,LOC_D0083356660B,tmt,168.2,4865.0,71,2-axle,0.383,LOC_ED792703519C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9AAE565DD5B7,LOC_D041019AE7E4,paint,15.3,260.0,27,2-axle,0.869,LOC_6CEACC372182,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9D260EE46789,LOC_24BA1B3217EB,cement,195.9,5542.0,37,3-axle,0.806,LOC_6207B3ACC779,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DBD44694452E,LOC_A3531E2E5C53,tmt,176.1,2866.0,60,3-axle,0.578,LOC_73C97DB5D628,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_74DEB61EAAD6,LOC_FE17E4524560,hardware,42.6,1117.0,25,LCV,0.285,LOC_5BDD898D5110,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BB10A4E3B74F,LOC_CCA184932476,brick,297.4,7465.0,62,3-axle,0.443,LOC_7DFE95B957B4,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3BE24A4C343F,LOC_9BE95238D965,multi,80.7,2603.0,42,LCV,0.35,LOC_EB25A27C8E63,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6C2ED546F501,LOC_7D70DF778B6B,brick,312.2,7262.0,80,3-axle,0.436,LOC_D0B2FC1E0BA6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E672AFFA6C04,LOC_AB6A7781C9BE,hardware,18.6,211.0,30,LCV,0.289,LOC_1F98B79F8CF8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4E6F6168FD4B,LOC_44989360DA6D,hardware,37.4,1282.0,31,LCV,0.428,LOC_9E5D8A2655BB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3B62AEDF38D4,LOC_EFEF1362F1DE,tile,80.0,3137.0,40,LCV,0.486,LOC_E0805C3CE7AC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D503C75B47D8,LOC_2462A8C5B1A8,multi,134.3,3217.0,61,3-axle,0.346,LOC_1FBF8A2DEFCC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8D2E018D51A2,LOC_B7DDD06E0D76,multi,143.6,2539.0,53,2-axle,0.374,LOC_F8AB64506F0F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B6CD3BF239E0,LOC_0D093C7D7DE6,cement,193.8,11121.0,45,heavy,0.84,LOC_E2975AAA0E00,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3D54CDC7DB52,LOC_57C566C5CEAB,tmt,90.8,8099.0,63,heavy,0.98,LOC_68EC6F6EFAC5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E0B595BB1B7F,LOC_F3A6400195B5,paint,32.9,618.0,27,LCV,0.486,LOC_9DB11A399615,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9EE897F754CB,LOC_B061E34E9CDA,cement,230.8,7435.0,42,3-axle,0.569,LOC_E29F26A33385,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
