request_id,requester_type,requester_id,origin_location_id,destination_mandi_id,destination_shop_id,crop_id,crop_key,quantity_value,quantity_unit,quantity_kg,bag_weight_kg_used,conversion_source,conversion_confidence,pickup_earliest,pickup_latest,delivery_latest,priority,input_language,input_mode,raw_utterance,template_family,parsed_crop_conf,parsed_mandi_conf,parsed_quantity_conf,label_crop_key,label_mandi_key,label_quantity_value,label_quantity_unit,is_incomplete,missing_field,feasibility_label,infeasible_reason,district,state_code,request_date,is_synthetic,dataset_version,split,split_reason
REQ_785BFCBC9DC6,farmer,FRM_B1EC7DC27A37,LOC_336543A9F35E,MND_DEA1CD5F415B,,CRP_CAA75103C53B,gram,15.9,quintal,1590.0,,definitional,exact,2026-03-01T06:00:00,2026-03-01T13:19:37.096245,2026-03-02T08:29:21.792351,normal,hinglish,text,15.9 quintal chickpea बरनाला,TF_QTY_CROP_MANDI,0.95,0.95,0.95,gram,barnala,15.9,quintal,False,,feasible,,Sangrur,PB,2026-03-01,True,v0.1,train,random_bucket
REQ_33645A34EC6A,farmer,FRM_B76803B7FA12,LOC_B93ABC1A7A1E,MND_FE8D567E9001,,CRP_8F398886C326,sunflower,970.0,kg,970.0,,definitional,exact,2026-07-25T08:00:00,2026-07-25T14:45:20.092910,2026-07-26T00:10:34.321576,normal,hi,voice,मोगा के लिए 970 किग्रा,TF_MANDI_CROP_QTY,0.0,0.95,0.95,,moga,970.0,kg,True,crop,ambiguous,missing_crop,Moga,PB,2026-07-25,True,v0.1,validation,random_bucket
REQ_4B27E5D76803,farmer,FRM_356D0B5F0AD7,LOC_4AFD7BB1CD5E,MND_BBFD6D659730,,CRP_28F945D9AC9C,bajra,2.8,quintal,280.0,,definitional,exact,2026-09-22T12:00:00,2026-09-22T19:44:36.898406,2026-09-23T15:53:36.814075,low,hi,text,बाजरी 2.8कुंतल पलवल,TF_TERSE,0.95,0.95,0.95,bajra,palwal,2.8,quintal,False,,feasible,,Nuh,HR,2026-09-22,True,v0.1,test,holdout_template_family
REQ_EF96F519E8F6,farmer,FRM_C0CA558FF1E1,LOC_E7BB943740C1,MND_9C5A213D03D2,,CRP_352B5B6699D8,mustard,18.0,bori,900.0,50.0,crop_default:mustard,crop_default,2026-05-04T14:00:00,2026-05-04T17:15:32.263908,2026-05-05T11:23:09.689812,normal,hi,text,सरसों 18बोरे pehowa,TF_TERSE,0.95,0.95,0.95,mustard,kurukshetra,18.0,bori,False,,feasible,,Patiala,PB,2026-05-04,True,v0.1,test,holdout_template_family
REQ_A0C0E11FBF06,farmer,FRM_5AE7C58E90B3,LOC_634A449D1004,MND_C163C6E4A832,,CRP_B2E55E456CF4,sugarcane,10.7,tonne,10700.0,,definitional,exact,2026-11-15T10:00:00,2026-11-15T18:30:16.533249,2026-11-16T09:39:19.646640,high,en,text,shamli mandi ikh 10.7 tonnes,TF_MANDI_CROP_QTY,0.95,0.95,0.95,sugarcane,shamli,10.7,tonne,False,,feasible,,Shamli,UP,2026-11-15,True,v0.1,train,random_bucket
REQ_6677FC8BC563,farmer,FRM_91EB88AAA9A5,LOC_1DDDFDAEE94A,MND_538E435A4360,,CRP_28F945D9AC9C,bajra,22.6,quintal,2260.0,,definitional,exact,2026-10-21T09:00:00,2026-10-21T16:25:20.147358,2026-10-22T16:49:30.225471,normal,hi,text,गाड़ी भेजो sonipat बाजरी 22.6 क्विंटल,TF_TRUCK_FIRST,0.95,0.95,0.95,bajra,sonipat,22.6,quintal,False,,feasible,,Sonipat,HR,2026-10-21,True,v0.1,train,random_bucket
REQ_DFE473C054B5,farmer,FRM_3C6A28F6047F,LOC_DB4194114CBE,MND_EE2349EB6FB3,,CRP_D955CA97E44D,maize,36.8,quintal,3679.9999999999995,,definitional,exact,2026-10-17T12:00:00,2026-10-17T19:10:23.141995,2026-10-18T08:09:18.119366,normal,en,voice,36.8 quintal bhutta वाराणसि,TF_QTY_CROP_MANDI,0.95,0.566,0.95,maize,varanasi,36.8,quintal,False,,feasible,,Prayagraj,UP,2026-10-17,True,v0.1,validation,random_bucket
REQ_ECF2E3914031,farmer,FRM_B4B02F645D64,LOC_E153757816AF,MND_50FC19D7AEC4,,CRP_7CC27C59C145,urad,8.6,quintal,860.0,,definitional,exact,2026-10-11T09:00:00,2026-10-11T14:21:33.457972,2026-10-12T07:05:15.178126,normal,hinglish,voice,8.6 qtl urad dal bhejna hai,TF_QTY_CROP_MANDI,0.95,0.0,0.68,urad,,8.6,quintal,True,mandi,ambiguous,missing_mandi,Nuh,HR,2026-10-11,True,v0.1,train,random_bucket
REQ_9D14FA61F036,farmer,FRM_D53FF3EEFAC9,LOC_562458163AAE,MND_AE02C36E7ACD,,CRP_2554D1918FBC,paddy,38.2,quintal,3820.0000000000005,,definitional,exact,2026-11-19T05:00:00,2026-11-19T08:36:24.006428,2026-11-20T08:49:30.105518,low,hinglish,voice,bhatinda dhan 38.2 kuntal,TF_MANDI_CROP_QTY,0.95,0.95,0.95,paddy,bathinda,38.2,quintal,False,,feasible,,Fazilka,PB,2026-11-19,True,v0.1,train,random_bucket
REQ_EB7BD9C3322E,farmer,FRM_F9BD7FE40556,LOC_3A3110E545BB,MND_301551655568,,CRP_7CC27C59C145,urad,0.29,tonne,290.0,,definitional,exact,2026-10-09T11:00:00,2026-10-09T16:48:21.896943,2026-10-10T00:10:54.577040,normal,hinglish,voice,gaadi bhejo kanpur mandi udad 0.29 tons,TF_TRUCK_FIRST,0.95,0.596,0.95,urad,kanpur,0.29,tonne,False,,feasible,,Unnao,UP,2026-10-09,True,v0.1,test,random_bucket
REQ_D8F16BA3F666,farmer,FRM_F7A9CCA8C88F,LOC_05B0782F1F1F,MND_C163C6E4A832,,CRP_288971671685,onion,307.0,bori,15350.0,50.0,crop_default:onion,crop_default,2026-03-25T08:00:00,2026-03-25T17:51:09.504234,2026-03-26T14:37:55.044173,normal,hinglish,voice,onion 307bags सामली,TF_TERSE,0.95,0.551,0.95,onion,shamli,307.0,bori,False,,feasible,,Shamli,UP,2026-03-25,True,v0.1,test,holdout_template_family
REQ_48CB2840ABB0,farmer,FRM_2F65C4718647,LOC_FDC93775A619,MND_4427C76F4F6F,,CRP_28F945D9AC9C,bajra,17.7,quintal,1770.0,,definitional,exact,2026-11-05T12:00:00,2026-11-05T16:10:09.074986,2026-11-06T22:07:51.687477,normal,hi,voice,गाड़ी भेजो fatehabad mandi बाजरा 17.7 क्विंटल,TF_TRUCK_FIRST,0.95,0.95,0.95,bajra,fatehabad,17.7,quintal,False,,feasible,,Fatehabad,HR,2026-11-05,True,v0.1,validation,random_bucket
REQ_1D220766B9EC,farmer,FRM_7451EBD90EF2,LOC_17DD40DC65BB,MND_4217655002FF,,CRP_D955CA97E44D,maize,670.0,kg,670.0,,definitional,exact,2026-09-12T07:00:00,2026-09-12T11:47:39.517648,2026-09-13T14:22:48.623245,normal,hinglish,text,gaadi bhejo gaziabad makka 670 kg,TF_TRUCK_FIRST,0.95,0.95,0.95,maize,ghaziabad,670.0,kg,False,,feasible,,Ghaziabad,UP,2026-09-12,True,v0.1,train,random_bucket
REQ_8E5360A59D0F,farmer,FRM_1B5354B99504,LOC_09356C6B58C9,MND_D400EAD28DB3,,CRP_2554D1918FBC,paddy,30.8,quintal,3080.0,,definitional,exact,2026-11-17T13:00:00,2026-11-17T20:10:01.567343,2026-11-18T16:22:46.456559,high,hinglish,voice,truck chahiye paddi 30.8 quintals khanna mandi,TF_TRUCK_FIRST,0.95,0.95,0.95,paddy,khanna,30.8,quintal,False,,feasible,,Nawanshahr,PB,2026-11-17,True,v0.1,train,random_bucket
REQ_BA61F4AC6E11,farmer,FRM_34122B8BB8D9,LOC_B48D7BA68C77,MND_954F0551D2D8,,CRP_D7A9EAD0B15C,barley,0.65,tonne,650.0,,definitional,exact,2026-03-11T12:00:00,2026-03-11T20:17:48.731552,2026-03-12T20:47:41.629312,normal,hinglish,text,0.65 tons jau सीतापुर bhejna hai,TF_QTY_CROP_MANDI,0.95,0.95,0.95,barley,sitapur,0.65,tonne,False,,feasible,,Hardoi,UP,2026-03-11,True,v0.1,train,random_bucket
REQ_DD385E54FC12,farmer,FRM_917D119DA7AA,LOC_F91FE43B0F11,MND_4427C76F4F6F,,CRP_2554D1918FBC,paddy,83.0,bori,3320.0,40.0,crop_default:paddy,crop_default,2026-09-19T14:00:00,2026-09-19T23:16:14.502058,2026-09-21T01:07:34.166948,high,hi,voice,"ट्रक चाहिए, धाण 83 बोरा, fatehabad mandi",TF_TRUCK_FIRST,0.95,0.95,0.95,paddy,fatehabad,83.0,bori,False,,feasible,,Sirsa,HR,2026-09-19,True,v0.1,train,random_bucket
REQ_1E785C55C5BB,farmer,FRM_AAF7CE6C2ABB,LOC_A329E99DC6DA,MND_BBFD6D659730,,CRP_D955CA97E44D,maize,40.0,bori,2000.0,50.0,crop_default:maize,crop_default,2026-11-09T05:00:00,2026-11-09T14:58:14.992746,2026-11-10T01:11:10.017788,normal,hinglish,voice,mujhe पलवल ke liye 40 bori bhejna hai,TF_POLITE_REQUEST,0.0,0.95,0.95,,palwal,40.0,bori,True,crop,ambiguous,missing_crop,Palwal,HR,2026-11-09,True,v0.1,train,random_bucket
REQ_D8EE42C936DA,farmer,FRM_08DB8D340104,LOC_CF828991A492,MND_301551655568,,CRP_D955CA97E44D,maize,1500.0,kg,1500.0,,definitional,exact,2026-11-12T11:00:00,2026-11-12T13:16:17.138582,2026-11-12T22:58:26.597865,high,hi,text,१५०० किलो मक्का kanpur,TF_QTY_CROP_MANDI,0.95,0.95,0.95,maize,kanpur,1500.0,kg,False,,feasible,,Unnao,UP,2026-11-12,True,v0.1,train,random_bucket
REQ_D06620737C2B,farmer,FRM_2D551100735F,LOC_1B0921645D5A,MND_BA2F125FAB06,,CRP_C7952894B2A5,moong,1.23,tonne,1230.0,,definitional,exact,2026-06-14T09:00:00,2026-06-14T17:25:22.338773,2026-06-15T23:05:52.424501,low,hinglish,text,gaadi bhejo mansha mandi mung 1.23 tons,TF_TRUCK_FIRST,0.95,0.56,0.95,moong,mansa,1.23,tonne,False,,feasible,,Bathinda,PB,2026-06-14,True,v0.1,test,holdout_district
REQ_0DC8331049E2,farmer,FRM_8D27CF06AE7B,LOC_5913A06E0734,MND_DA6DF57ACFEE,,CRP_E91C254AD588,potato,201.0,bori,10050.0,50.0,crop_default:potato,crop_default,2026-05-19T09:00:00,2026-05-19T16:09:29.382439,2026-05-20T01:59:03.015323,low,hi,voice,मुझे के लिए २०१ बोरे आलु भेजना है,TF_POLITE_REQUEST,0.95,0.0,0.95,potato,,201.0,bori,True,mandi,ambiguous,missing_mandi,Ludhiana,PB,2026-05-19,True,v0.1,validation,random_bucket
REQ_264C5BC5B764,farmer,FRM_B5F8D13BC6B5,LOC_20ADFEE93F40,MND_2E59AF542C18,,CRP_4DDD4816119A,arhar,1.8,quintal,180.0,,definitional,exact,2026-09-18T13:00:00,2026-09-18T16:04:22.530502,2026-09-19T09:44:42.277528,normal,hinglish,text,बुलंदशहर toor 1.8 kuntal,TF_MANDI_CROP_QTY,0.95,0.95,0.95,arhar,bulandshahr,1.8,quintal,False,,feasible,,Bulandshahr,UP,2026-09-18,True,v0.1,test,holdout_district
REQ_3B5886884DFB,farmer,FRM_C85DD21BD83C,LOC_5336E29536B8,MND_4ADE384C6981,,CRP_5ED728C2FA5D,tomato,714.0,bori,17850.0,25.0,crop_default:tomato,crop_default,2026-06-22T13:00:00,2026-06-22T17:16:35.368102,2026-06-23T06:21:53.653368,normal,hinglish,voice,करनाल tomato 714 sacks,TF_MANDI_CROP_QTY,0.95,0.95,0.768,tomato,karnal,714.0,bori,False,,feasible,,Karnal,HR,2026-06-22,True,v0.1,test,holdout_district
REQ_52EF633A98E9,farmer,FRM_EEB91D3DF0DA,LOC_C818BF441C42,MND_548773D47A30,,CRP_C7952894B2A5,moong,1.1,quintal,110.00000000000001,,definitional,exact,2026-06-12T08:00:00,2026-06-12T11:40:33.783069,2026-06-13T08:29:08.407042,high,hi,voice,मुंग 1.1क्विंटल संगरूर,TF_TERSE,0.736,0.95,0.95,moong,sangrur,1.1,quintal,False,,feasible,,Malerkotla,PB,2026-06-12,True,v0.1,test,holdout_template_family
REQ_F798BCD1D195,farmer,FRM_504C282B5638,LOC_C20D6667B88F,MND_9AC86A6D5AEC,,CRP_D7A9EAD0B15C,barley,11.9,quintal,1190.0,,definitional,exact,2026-04-02T11:00:00,2026-04-02T19:47:01.651464,2026-04-03T08:51:29.223784,normal,hinglish,voice,truck chahiye jau 11.9 quintals vareilly,TF_TRUCK_FIRST,0.95,0.46,0.95,barley,bareilly,11.9,quintal,False,,feasible,,Shahjahanpur,UP,2026-04-02,True,v0.1,train,random_bucket
REQ_FE7A7370ADBF,farmer,FRM_562CA97A19F9,LOC_912A89183701,MND_301551655568,,CRP_288971671685,onion,127.5,quintal,12750.0,,definitional,exact,2026-04-08T08:00:00,2026-04-08T11:57:45.052137,2026-04-08T22:06:48.512930,normal,hi,voice,प्याज 127.5कुंतल,TF_TERSE,0.711,0.0,0.95,onion,,127.5,quintal,True,mandi,ambiguous,missing_mandi,Kanpur Nagar,UP,2026-04-08,True,v0.1,test,holdout_template_family
REQ_E9BA9A580F94,farmer,FRM_E4FEDF795FF3,LOC_3CBD0E793CF4,MND_07DDCCA966AE,,CRP_28F945D9AC9C,bajra,0.77,tonne,770.0,,definitional,exact,2026-11-20T13:00:00,2026-11-20T18:48:20.340786,2026-11-21T09:07:18.862598,normal,hinglish,text,gaadi bhejo जींद pearl millet 0.77 tonne,TF_TRUCK_FIRST,0.95,0.95,0.95,bajra,jind,0.77,tonne,False,,feasible,,Fatehabad,HR,2026-11-20,True,v0.1,test,holdout_time
REQ_3106D9898765,farmer,FRM_B0460E28E469,LOC_1C1CAFBB2F45,MND_9AE87167EF0F,,CRP_352B5B6699D8,mustard,630.0,kg,630.0,,definitional,exact,2026-03-22T14:00:00,2026-03-22T21:28:18.211387,2026-03-24T03:16:12.778925,normal,hi,voice,पटियाला राई 630 किलोग्राम,TF_MANDI_CROP_QTY,0.95,0.95,0.95,mustard,patiala,630.0,kg,False,,feasible,,Patiala,PB,2026-03-22,True,v0.1,train,random_bucket
REQ_06C7A4664980,farmer,FRM_0BA147F1E5C0,LOC_D5DB68239382,MND_46CD786BC585,,CRP_8F398886C326,sunflower,9.1,quintal,910.0,,definitional,exact,2026-06-08T13:00:00,2026-06-08T21:16:58.364234,2026-06-09T19:20:55.335211,normal,hinglish,text,9.1 kuntal jalandhar bhejna hai,TF_QTY_CROP_MANDI,0.0,0.95,0.95,,jalandhar,9.1,quintal,True,crop,ambiguous,missing_crop,Jalandhar,PB,2026-06-08,True,v0.1,test,random_bucket
REQ_A0231411BE3C,farmer,FRM_03C972E95D34,LOC_4EDE6D436356,MND_3F6468C86419,,CRP_69E399851C84,cotton,37.0,bori,1480.0,40.0,crop_default:cotton,crop_default,2026-10-16T09:00:00,2026-10-16T16:53:00.886778,2026-10-16T22:59:38.918012,normal,en,voice,kapaas ambala,TF_TERSE,0.95,0.95,0.0,cotton,ambala,,,True,quantity,ambiguous,missing_quantity,Ambala,HR,2026-10-16,True,v0.1,test,holdout_template_family
REQ_98F89153CDED,farmer,FRM_D013F8CDAE26,LOC_3100FC206BBD,MND_FE8D567E9001,,CRP_DE6C334339AC,wheat,11.5,quintal,1150.0,,definitional,exact,2026-04-04T05:00:00,2026-04-04T13:24:52.954916,2026-04-04T20:00:22.455305,normal,en,text,moga mandi wheet 11.5 qtl,TF_MANDI_CROP_QTY,0.95,0.95,0.95,wheat,moga,11.5,quintal,False,,feasible,,Moga,PB,2026-04-04,True,v0.1,train,random_bucket
REQ_517BD69C7AE7,farmer,FRM_182055E7E1AD,LOC_AF1413CAD74C,MND_301551655568,,CRP_DE6C334339AC,wheat,15.6,quintal,1560.0,,definitional,exact,2026-04-23T08:00:00,2026-04-23T14:43:46.895416,2026-04-24T12:15:05.370644,normal,hi,text,"गेहु, kanpur mandi मंडी, 15.6 कुंतल",TF_CROP_MANDI_QTY,0.95,0.95,0.95,wheat,kanpur,15.6,quintal,False,,feasible,,Unnao,UP,2026-04-23,True,v0.1,train,random_bucket
REQ_45E9F1B2CB0D,farmer,FRM_B1F62DDA3920,LOC_0FB268C4D76D,MND_05333875B51A,,CRP_DE6C334339AC,wheat,7.6,quintal,760.0,,definitional,exact,2026-04-03T07:00:00,2026-04-03T12:42:07.150785,2026-04-04T07:19:06.799180,normal,en,voice,I need a truck for 7.6 kuntal gehoon to mujaffarnagar,TF_POLITE_REQUEST,0.95,0.731,0.95,wheat,muzaffarnagar,7.6,quintal,False,,feasible,,Muzaffarnagar,UP,2026-04-03,True,v0.1,train,random_bucket
REQ_8F5FBEEACA66,farmer,FRM_D70A9B9749D7,LOC_F9BFC7F8D829,MND_1BD2DF2540D5,,CRP_D955CA97E44D,maize,0.33,tonne,330.0,,definitional,exact,2026-11-08T12:00:00,2026-11-08T19:44:42.520934,2026-11-09T03:54:20.466089,normal,hi,text,कृपया 0.33 टन भुट्टा aligarh पहुंचाइए,TF_POLITE_REQUEST,0.95,0.95,0.95,maize,aligarh,0.33,tonne,False,,feasible,,Etah,UP,2026-11-08,True,v0.1,train,random_bucket
REQ_84F4D6D4603D,farmer,FRM_F78CA5060D4D,LOC_ECA5236C065A,MND_D400EAD28DB3,,CRP_B2E55E456CF4,sugarcane,15.75,tonne,15750.0,,definitional,exact,2026-01-18T13:00:00,2026-01-18T16:13:05.090395,2026-01-19T14:36:29.489943,low,en,text,"to kanna mandi: ganna, 15.75 tonnes",TF_MANDI_CROP_QTY,0.95,0.469,0.95,sugarcane,khanna,15.75,tonne,False,,feasible,,Nawanshahr,PB,2026-01-18,True,v0.1,train,random_bucket
REQ_78D5257EAAAB,farmer,FRM_882562D5EDEF,LOC_C2B6390A2658,MND_283ED6EAAB84,,CRP_D955CA97E44D,maize,2630.0,kg,2630.0,,definitional,exact,2026-09-22T09:00:00,2026-09-22T15:32:42.035347,2026-09-23T08:18:32.703960,normal,hi,text,कृपया 2630 किग्रा मक्का पानीपत पहुंचाइए,TF_POLITE_REQUEST,0.95,0.95,0.95,maize,panipat,2630.0,kg,False,,feasible,,Karnal,HR,2026-09-22,True,v0.1,test,holdout_district
REQ_1A1385922354,farmer,FRM_933CF862D733,LOC_694B16AE5673,MND_EE2349EB6FB3,,CRP_28F945D9AC9C,bajra,1.6,quintal,160.0,,definitional,exact,2026-11-01T05:00:00,2026-11-01T13:48:11.843043,2026-11-02T14:11:18.384986,normal,hinglish,voice,vajra 1.6quintals varanashi,TF_TERSE,0.688,0.69,0.95,bajra,varanasi,1.6,quintal,False,,feasible,,Varanasi,UP,2026-11-01,True,v0.1,test,holdout_template_family
REQ_BAD9A56BC435,farmer,FRM_6D236F42A425,LOC_C012A5DC785F,MND_283ED6EAAB84,,CRP_69E399851C84,cotton,11.0,bori,440.0,40.0,crop_default:cotton,crop_default,2026-09-02T07:00:00,2026-09-02T14:52:14.544131,2026-09-03T12:48:59.105499,normal,en,text,kapaas पानीपत 11 bag,TF_CROP_MANDI_QTY,0.95,0.95,0.95,cotton,panipat,11.0,bori,False,,feasible,,Panipat,HR,2026-09-02,True,v0.1,train,random_bucket
REQ_1828AA87B289,farmer,FRM_F2BFCF17FA08,LOC_E397785990D7,MND_316B3A33D09D,,CRP_5ED728C2FA5D,tomato,383.0,bori,9575.0,25.0,crop_default:tomato,crop_default,2026-07-15T07:00:00,2026-07-15T12:13:33.673867,2026-07-15T23:25:38.912026,normal,hinglish,voice,truck chahiye tamatar 383 bora agra mandi,TF_TRUCK_FIRST,0.95,0.95,0.95,tomato,agra,383.0,bori,False,,feasible,,Etah,UP,2026-07-15,True,v0.1,train,random_bucket
REQ_D3CE876F9AEB,farmer,FRM_691D8ED30FFE,LOC_5FB089BF088D,MND_9AC86A6D5AEC,,CRP_E91C254AD588,potato,40.0,quintal,4000.0,,definitional,exact,2026-04-01T12:00:00,2026-04-01T21:02:40.171031,2026-04-03T02:17:29.824355,normal,en,voice,potatoe 40quintal bareilly,TF_TERSE,0.95,0.95,0.95,potato,bareilly,40.0,quintal,False,,feasible,,Sambhal,UP,2026-04-01,True,v0.1,test,holdout_template_family
REQ_CEEBA57EC93D,farmer,FRM_B1AE9AEF82BA,LOC_6CEACC372182,MND_EE2349EB6FB3,,CRP_BF35A2D3261F,cauliflower,139.0,bori,2780.0,20.0,crop_default:cauliflower,crop_default,2026-04-22T10:00:00,2026-04-22T19:32:48.804905,2026-04-23T18:50:35.376645,normal,hi,text,मुझे varanasi के लिए १३९ बोरा फूलगोभी भेजना है,TF_POLITE_REQUEST,0.95,0.95,0.95,cauliflower,varanasi,139.0,bori,False,,feasible,,Varanasi,UP,2026-04-22,True,v0.1,train,random_bucket
REQ_49D365E25487,farmer,FRM_2AC7BDD37367,LOC_768889698760,MND_CB2E88CD3113,,CRP_CAA75103C53B,gram,300.0,kg,300.0,,definitional,exact,2026-05-08T14:00:00,2026-05-08T22:18:50.261318,2026-05-10T01:50:05.491520,normal,hinglish,text,300 kilo chana hisar bhejna hai,TF_QTY_CROP_MANDI,0.95,0.95,0.95,gram,hisar,300.0,kg,False,,feasible,,Fatehabad,HR,2026-05-08,True,v0.1,train,random_bucket
REQ_47AB6736FE98,farmer,FRM_CBE5A7A4E45B,LOC_4A96FFAE3055,MND_301551655568,,CRP_C7952894B2A5,moong,6.0,bori,,,no_bag_weight_available,unresolved,2026-07-06T13:00:00,2026-07-06T16:54:01.621177,2026-07-07T08:48:01.634588,high,hi,text,मूंग kanpur mandi 6 बोरे,TF_CROP_MANDI_QTY,0.95,0.95,0.95,moong,kanpur,6.0,bori,False,,unresolved_quantity,no_bag_weight_available,Unnao,UP,2026-07-06,True,v0.1,train,random_bucket
REQ_336CA0A75653,farmer,FRM_1A7FD538F5FA,LOC_1AF5327CB11F,MND_1BD2DF2540D5,,CRP_CAA75103C53B,gram,13.0,bori,650.0,50.0,crop_default:gram,crop_default,2026-05-09T07:00:00,2026-05-09T14:35:13.381988,2026-05-10T18:05:32.707704,high,hinglish,text,gram 13bags aligarh mandi,TF_TERSE,0.95,0.486,0.95,gram,aligarh,13.0,bori,False,,feasible,,Sambhal,UP,2026-05-09,True,v0.1,test,holdout_template_family
REQ_DF815206C4E0,farmer,FRM_1C1B1FAEAB50,LOC_21FD7D4E72BA,MND_FE8D567E9001,,CRP_B2E55E456CF4,sugarcane,40.0,tonne,40000.0,,definitional,exact,2026-11-27T07:00:00,2026-11-27T13:38:16.334692,2026-11-28T16:03:14.747314,high,en,voice,"to moga: shugarcane, 40 mt",TF_MANDI_CROP_QTY,0.484,0.95,0.95,sugarcane,moga,40.0,tonne,False,,infeasible,exceeds_max_fleet_capacity,Muktsar,PB,2026-11-27,True,v0.1,test,holdout_time
REQ_AA7C04E735C9,farmer,FRM_CFCF1B67B507,LOC_011D3FFD0D7A,MND_7491C25B20FE,,CRP_352B5B6699D8,mustard,20.0,bori,1000.0,50.0,crop_default:mustard,crop_default,2026-05-03T05:00:00,2026-05-03T10:44:39.258619,2026-05-03T17:44:16.086082,low,en,voice,"rai, kaital mandi, twenty bori",TF_CROP_MANDI_QTY,0.95,0.511,0.681,mustard,kaithal,20.0,bori,False,,feasible,,Jind,HR,2026-05-03,True,v0.1,test,random_bucket
REQ_749A23F36B5F,farmer,FRM_52BC954B5E6D,LOC_DCADE9F0FB74,MND_9AC86A6D5AEC,,CRP_CAA75103C53B,gram,2.4,quintal,240.0,,definitional,exact,2026-05-07T09:00:00,2026-05-07T13:28:10.763622,2026-05-08T19:06:20.392484,normal,en,voice,bareilly mandi chna 2.4 quintals,TF_MANDI_CROP_QTY,0.95,0.95,0.95,gram,bareilly,2.4,quintal,False,,feasible,,Rampur,UP,2026-05-07,True,v0.1,train,random_bucket
REQ_F3762DC3816D,farmer,FRM_EAA8E1CB6315,LOC_EBE306F7F94A,MND_D3D37BB2E2D7,,CRP_C7952894B2A5,moong,0.21,tonne,210.0,,definitional,exact,2026-06-16T12:00:00,2026-06-16T17:28:35.214459,2026-06-17T16:37:39.367121,high,hi,text,गाड़ी भेजो राजपुरा मूंग 0.21 टन,TF_TRUCK_FIRST,0.95,0.95,0.95,moong,rajpura,0.21,tonne,False,,feasible,,Fatehgarh Sahib,PB,2026-06-16,True,v0.1,train,random_bucket
REQ_B553E220A196,farmer,FRM_C299999B9E09,LOC_E6A4B6E3AA34,MND_5C10FF171343,,CRP_E2253B73169D,guar,18.5,quintal,1850.0,,definitional,exact,2026-09-27T10:00:00,2026-09-27T12:54:38.980822,2026-09-28T13:39:27.310515,normal,hinglish,text,"gwar, sirsa mandi, 18.5 qtl",TF_CROP_MANDI_QTY,0.573,0.95,0.95,guar,sirsa,18.5,quintal,False,,feasible,,Sirsa,HR,2026-09-27,True,v0.1,train,random_bucket
REQ_F1091CB70EDE,farmer,FRM_D6528BB2055C,LOC_07E22EFB0EAF,MND_2E59AF542C18,,CRP_2554D1918FBC,paddy,30.5,quintal,3050.0,,definitional,exact,2026-10-19T11:00:00,2026-10-19T16:55:46.778502,2026-10-20T13:37:14.541960,normal,hi,text,बुलंदशहर के लिए धाण ३०.५ कुंतल,TF_MANDI_CROP_QTY,0.95,0.95,0.95,paddy,bulandshahr,30.5,quintal,False,,feasible,,Moradabad,UP,2026-10-19,True,v0.1,train,random_bucket
REQ_979272F6402B,farmer,FRM_F3A086F0CA93,LOC_F0BCD44AFBF8,MND_3F6468C86419,,CRP_2554D1918FBC,paddy,1740.0,kg,1740.0,,definitional,exact,2026-10-10T11:00:00,2026-10-10T19:57:02.457451,2026-10-11T08:21:16.924586,normal,hinglish,text,"paddi, ambala, 1740 kg",TF_CROP_MANDI_QTY,0.95,0.95,0.95,paddy,ambala,1740.0,kg,False,,feasible,,Panchkula,HR,2026-10-10,True,v0.1,train,random_bucket
REQ_54AF740CAEF1,farmer,FRM_77671A2D750B,LOC_4C46458F680A,MND_D400EAD28DB3,,CRP_B2E55E456CF4,sugarcane,40.0,tonne,40000.0,,definitional,exact,2026-10-22T14:00:00,2026-10-22T20:37:38.038835,2026-10-23T16:47:23.866349,normal,hinglish,text,gana 40tons खन्ना,TF_TERSE,0.95,0.95,0.95,sugarcane,khanna,40.0,tonne,False,,infeasible,exceeds_max_fleet_capacity,Patiala,PB,2026-10-22,True,v0.1,test,holdout_template_family
REQ_D869284B6A75,farmer,FRM_D8FF2DF99B6A,LOC_BDAE42063E9E,MND_E2F2E16B54CD,,CRP_B2E55E456CF4,sugarcane,180.2,quintal,18020.0,,definitional,exact,2026-10-05T09:00:00,2026-10-05T17:58:52.296787,2026-10-06T14:35:33.773705,normal,hi,voice,कृपया 180.2 क्विंटल गन्ने amritsar mandi पहुंचाइए,TF_POLITE_REQUEST,0.48,0.95,0.95,sugarcane,amritsar,180.2,quintal,False,,feasible,,Tarn Taran,PB,2026-10-05,True,v0.1,test,random_bucket
REQ_9F8C3522C9B4,farmer,FRM_A45B612AC9DF,LOC_E69E8484FBC3,MND_B8828956892C,,CRP_DE6C334339AC,wheat,13.2,quintal,1320.0,,definitional,exact,2026-05-12T13:00:00,2026-05-12T18:00:05.556281,2026-05-13T20:09:30.040832,normal,hinglish,voice,bhai 13.2 quintals gehu moradavad mandi pahunchana hai,TF_POLITE_REQUEST,0.95,0.463,0.95,wheat,moradabad,13.2,quintal,False,,feasible,,Amroha,UP,2026-05-12,True,v0.1,train,random_bucket
