instance_id,instance_hash,problem_type,size_band,depot_location_id,district,state_code,n_customers,n_vehicles,truck_ids,capacity_constraint,fleet_capacity_kg,total_demand_kg,capacity_feasible,time_window_constraint,pickup_delivery_constraint,circular_return_constraint,objective_weights_json,cost_snapshot_id,scenario_id,graph_version,quantum_ready,estimated_qubits_permutation,split,seed,dataset_version,split_reason
INS_8F537C2FD457,291f91ec9b0d3680,PDP,quantum,LOC_E71843C35AC6,Bijnor,UP,5,1,TRK_1E6386CE9B0D,17000.0,17000.0,3760.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,test,20260903,v0.1,hash_bucket
INS_12331581BEA9,cdd54210382c7830,CVRP,quantum,LOC_443EF0FB4E8C,Etawah,UP,5,1,TRK_B51DA48ACA2C,10110.0,10110.0,2910.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_7162CED7FFD3,eec85fca3f53f6c2,VRPTW,quantum,LOC_08E25919DCC7,Kanpur Dehat,UP,7,1,TRK_EEA8DB00B33D,26280.0,26280.0,4960.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_6E06956F3599,1c94821897fb2bc9,TSP,quantum,LOC_5AA457C919DB,Ludhiana,PB,3,1,TRK_3F175C42FEAA,25290.0,25290.0,2200.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_CDEB120747FE,5ffcedb527e4f3e1,TSP,quantum,LOC_B890897F9CCC,Kapurthala,PB,3,1,TRK_845EA1F8ABE4,17150.0,17150.0,680.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_FE91F5E0DA30,df74b31f56d9ea95,VRPTW,quantum,LOC_2ECE587EC515,Hardoi,UP,7,1,TRK_5DB18177D4BA,12900.0,12900.0,5810.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_1FD17B52B547,acb4a65c2a276cba,CVRP,quantum,LOC_AC684A297AD1,Bareilly,UP,6,1,TRK_D2E1FAD8FAE2,15710.0,15710.0,2120.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,test,20260903,v0.1,hash_bucket
INS_2370E4FCDC6D,73d13f1a029ae25e,PDP,quantum,LOC_BACB2642B5AD,Kurukshetra,HR,7,1,TRK_C37572A4FA01,22890.0,22890.0,5310.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_A27167EEFBF2,d84a9ef0081c2b7b,CIRCULAR_VRP,quantum,LOC_B39E76DCD93F,Nuh,HR,5,1,TRK_5BA38CDD6398,14550.0,14550.0,2870.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_AEC708481432,f659d2258acfc785,PDP,quantum,LOC_B56ABDBA32E2,Aligarh,UP,6,1,TRK_EE6431FC41DB,23370.0,23370.0,4320.0,True,False,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_AE9CFFE67E85,0812ff4cfd15809d,TSP,quantum,LOC_2275B2D35F85,Palwal,HR,3,1,TRK_D51F1F9567AE,2960.0,2960.0,2930.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_D307399F9A95,f4cac1d2c4273546,PDP,quantum,LOC_2011BC2FE7BD,Fazilka,PB,7,1,TRK_129C27B32C42,10960.0,10960.0,4520.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_51A85A1376D2,d7e76d2cd97989ea,CVRP,quantum,LOC_796345940EEC,Budaun,UP,6,1,TRK_47FA9BC52762,15520.0,15520.0,4610.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_FCA2B4E6F3D1,9313262c693d9aa0,CIRCULAR_VRP,quantum,LOC_E9EE964E8CFE,South Delhi,DL,4,1,TRK_017DA12B162E,31980.0,31980.0,120000.0,False,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,validation,20260903,v0.1,hash_bucket
INS_40B0BEAABB1C,36fe00609df7f847,CIRCULAR_VRP,quantum,LOC_E9EE964E8CFE,South Delhi,DL,5,1,TRK_017DA12B162E,31980.0,31980.0,150000.0,False,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_D40F950C3883,8eb531d4dfdda90a,CIRCULAR_VRP,quantum,LOC_5775AEDC7A87,Kanpur Nagar,UP,5,1,TRK_8B0A48041C1C,17490.0,17490.0,6680.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_48AE76AC0C12,9ff0831b719d64d1,CIRCULAR_VRP,quantum,LOC_2B9C182E1BB7,Panchkula,HR,7,1,TRK_8C037A0ADC54,31430.0,31430.0,9900.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_F039FB8512BD,9e6153e0443e10db,PDP,quantum,LOC_BC83DA386B0E,Baghpat,UP,5,1,TRK_BFE3723152B3,3810.0,3810.0,3840.0,False,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,test,20260903,v0.1,hash_bucket
INS_68AAA55069C4,2115069db0c3a357,TSP,quantum,LOC_61BECDCA1350,Central Delhi,DL,3,1,TRK_0331FB7CD37E,26610.0,26610.0,35450.0,False,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_A7350061C234,955eb145dd9e7934,PDP,quantum,LOC_CF209A6CE403,Hapur,UP,6,1,TRK_43E6DED71D1A,13390.0,13390.0,2600.0,True,False,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_DEEF75BAE0AF,cadc2b1124e85efe,TSP,quantum,LOC_5D316714188F,Faridabad,HR,3,1,TRK_E9C76BCDE1E1,28950.0,28950.0,2730.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_FEF20D9917A8,c467067f51036217,TSP,quantum,LOC_F1EE6A62E5AA,Mahendragarh,HR,3,1,TRK_CE450D7F416B,12650.0,12650.0,2760.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_2136F754A52B,144c6ddc1e8caf98,CIRCULAR_VRP,quantum,LOC_2ADFB4EFDB06,Kaithal,HR,7,1,TRK_A5F730FA2580,16560.0,16560.0,2030.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_675B04ABE270,191cde42cc3b7112,VRPTW,quantum,LOC_2E423964E639,Agra,UP,4,1,TRK_ADDDD7A442CF,23720.0,23720.0,2950.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,test,20260903,v0.1,hash_bucket
INS_07CBF26F3741,1e82ee8a4d02468a,VRPTW,quantum,LOC_21F591BF08EC,West Delhi,DL,4,1,TRK_D5734C94CA97,23880.0,23880.0,83560.0,False,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,train,20260903,v0.1,hash_bucket
INS_22BBFCF01175,9bd2cff2d6b37d94,TSP,quantum,LOC_9F3A877025DA,Shahjahanpur,UP,3,1,TRK_C7CC5AE3F376,10490.0,10490.0,1780.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,validation,20260903,v0.1,hash_bucket
INS_12CACFD64B20,63d78d1da60e36d2,CIRCULAR_VRP,quantum,LOC_F86E62177015,Muzaffarnagar,UP,4,1,TRK_C327C2BB7867,9490.0,9490.0,2290.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,test,20260903,v0.1,hash_bucket
INS_B38FB0B7D22A,247711fb4e8b3259,VRPTW,quantum,LOC_B6370F731EEC,Lucknow,UP,5,1,TRK_D11E32ABA953,16940.0,16940.0,18460.0,False,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_0A66B4831F7C,680ed093a69cc0ae,PDP,quantum,LOC_487C12AA952A,Jind,HR,7,1,TRK_8F1CA5203CBE,15360.0,15360.0,4270.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,test,20260903,v0.1,hash_bucket
INS_7521B558DACD,ba9b505407e11796,TSP,quantum,LOC_C6AB43142BDB,Faridkot,PB,3,1,TRK_85173B163B02,12150.0,12150.0,2060.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_F72FFC93BA07,5e61c9ec2243fcfa,TSP,quantum,LOC_BF1D141289ED,Hoshiarpur,PB,3,1,TRK_8406DD0477EF,13280.0,13280.0,1880.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_DD4393473473,8b2e3463f782df60,TSP,quantum,LOC_3B372919B752,Karnal,HR,3,1,TRK_35D82D2C2693,17860.0,17860.0,1560.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,test,20260903,v0.1,holdout_district
INS_A0E91824438E,ea40052ba32fac74,PDP,quantum,LOC_91BA4A3395D5,Sirsa,HR,7,1,TRK_CF954DBA1CFE,2450.0,2450.0,4920.0,False,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_364FB5EAD5D5,ef5088225febaed2,TSP,quantum,LOC_F20DB0F2A327,Gurugram,HR,3,1,TRK_C59B1FC1100A,16800.0,16800.0,660.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_1D8A182C1BE2,bb5df6dc225d501b,VRPTW,quantum,LOC_E7B504BE8FE9,Patiala,PB,5,1,TRK_77285ED95E64,7370.0,7370.0,2840.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_CFA98FBFF49B,37e9c45cac0d5250,PDP,quantum,LOC_45C74FBD7B6F,Mansa,PB,7,1,TRK_087A3F80418D,12640.0,12640.0,3380.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_6B2267602ABB,52cc80ca44476c89,CIRCULAR_VRP,quantum,LOC_C90487F88BAC,Muktsar,PB,6,1,TRK_592A7431AD8F,10840.0,10840.0,7390.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_E5AFBF9C8974,70209ae3b6fd50f8,PDP,quantum,LOC_60C46A471111,Pilibhit,UP,5,1,TRK_C943D7479AB1,13170.0,13170.0,3130.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_930BDF95760A,3a760a59f7a4ed01,PDP,quantum,LOC_B01B9CC74597,Saharanpur,UP,4,1,TRK_B7FB75BB3E0A,28840.0,28840.0,1730.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,test,20260903,v0.1,hash_bucket
INS_408733CCC577,6a63ae4587788257,VRPTW,quantum,LOC_AFF866260256,Moradabad,UP,6,1,TRK_868B0E540874,6500.0,6500.0,3230.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_3E9246A3EB2A,f6731aa9843ec899,PDP,quantum,LOC_03F06DD41C28,Malerkotla,PB,7,1,TRK_FFF0E16B86EA,20290.0,20290.0,5220.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,64,train,20260903,v0.1,hash_bucket
INS_00E5596F84D7,a5083a0e492dbe21,CIRCULAR_VRP,quantum,LOC_E7B504BE8FE9,Patiala,PB,4,1,TRK_77285ED95E64,7370.0,7370.0,3350.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,train,20260903,v0.1,hash_bucket
INS_A683C00C210C,1e68ce813655993d,VRPTW,quantum,LOC_08710C80560B,Moga,PB,4,1,TRK_486AB8FB5CC5,17680.0,17680.0,3470.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,train,20260903,v0.1,hash_bucket
INS_440592CCAEC4,43ec9a80a06c778e,TSP,quantum,LOC_FF96333A5510,North West Delhi,DL,3,1,TRK_E260AFDFB21B,29400.0,29400.0,57350.0,False,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,test,20260903,v0.1,hash_bucket
INS_BE56F97489A1,c04b41dd130a6bdf,CIRCULAR_VRP,quantum,LOC_E9EE964E8CFE,South Delhi,DL,6,1,TRK_017DA12B162E,31980.0,31980.0,180000.0,False,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_BE27C9C94CFD,b0d3f69a3464e69f,CIRCULAR_VRP,quantum,LOC_E9EE964E8CFE,South Delhi,DL,5,1,TRK_017DA12B162E,31980.0,31980.0,150000.0,False,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_D3A45AB6D0C8,2f7136ab76325c78,CIRCULAR_VRP,quantum,LOC_BACB2642B5AD,Kurukshetra,HR,5,1,TRK_C37572A4FA01,22890.0,22890.0,3050.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,validation,20260903,v0.1,hash_bucket
INS_4D709631787A,1e82ee8a4d02468a,CIRCULAR_VRP,quantum,LOC_21F591BF08EC,West Delhi,DL,4,1,TRK_D5734C94CA97,23880.0,23880.0,83560.0,False,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,train,20260903,v0.1,hash_bucket
INS_4BC71667C581,43e8ad1df445efc9,VRPTW,quantum,LOC_E9EE964E8CFE,South Delhi,DL,5,1,TRK_017DA12B162E,31980.0,31980.0,150000.0,False,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_89D66A0C62C4,59199b92ed2e63bb,TSP,quantum,LOC_B01B9CC74597,Saharanpur,UP,3,1,TRK_B7FB75BB3E0A,28840.0,28840.0,490.0,True,False,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,validation,20260903,v0.1,hash_bucket
INS_FA52C5E8D9DD,13da2574949a58ef,CIRCULAR_VRP,quantum,LOC_C90487F88BAC,Muktsar,PB,6,1,TRK_592A7431AD8F,10840.0,10840.0,5600.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,validation,20260903,v0.1,hash_bucket
INS_CFA7CF50277A,2ff9e0d6685d7ac5,PDP,quantum,LOC_FF96333A5510,North West Delhi,DL,6,1,TRK_017DA12B162E,31980.0,31980.0,108530.0,False,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,train,20260903,v0.1,hash_bucket
INS_76064D63A516,bcd68a407eb6f1a8,TSP,quantum,LOC_E71843C35AC6,Bijnor,UP,3,1,TRK_1E6386CE9B0D,17000.0,17000.0,1640.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_B33478FAC627,85a90c1350823c01,TSP,quantum,LOC_2ADFB4EFDB06,Kaithal,HR,3,1,TRK_A5F730FA2580,16560.0,16560.0,1150.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,True,16,train,20260903,v0.1,hash_bucket
INS_DCC2075E85A9,6be3872b201377c0,PDP,quantum,LOC_D8FB48D6F894,Fatehabad,HR,5,1,TRK_ECEE8EE28F92,23380.0,23380.0,2310.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,36,train,20260903,v0.1,hash_bucket
INS_D81F166EC362,8c92609fbb96a8f3,VRPTW,quantum,LOC_B890897F9CCC,Kapurthala,PB,4,1,TRK_845EA1F8ABE4,17150.0,17150.0,2470.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,train,20260903,v0.1,hash_bucket
INS_FF269ECD4F8F,c503da4f432ef89e,CIRCULAR_VRP,quantum,LOC_2011BC2FE7BD,Fazilka,PB,6,1,TRK_129C27B32C42,10960.0,10960.0,5330.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,49,validation,20260903,v0.1,hash_bucket
