truck_id,home_location_id,district,state_code,driver_name_en,driver_name_hi,vehicle_class,capacity_kg,capacity_bori,body_type,fuel_type,avg_kmpl,max_route_km,available_from,available_to,is_synthetic,generation_method,seed,dataset_version
TRK_644943417ABA,LOC_0B27B307A77E,Panipat,HR,Vijay,विजय,multi_axle,23960.0,479,tipper,diesel,3.32,490.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_F129A970A76F,LOC_36B5B5F31C8D,Varanasi,UP,Balwant,बलवंत,2axle,9320.0,186,open,diesel,5.2,290.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_CCF7B5C631C1,LOC_5242BE7C01CE,Rewari,HR,Mohan,मोहन,2axle,7400.0,148,tipper,diesel,5.94,270.0,06:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_B067BCD63265,LOC_AB3DB4CE53FF,Gurdaspur,PB,Balwant,बलवंत,2axle,7430.0,148,open,diesel,4.97,310.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_B7BA04A0793B,LOC_FEFD9351973D,Bathinda,PB,Balwant,बलवंत,3axle,15520.0,310,tipper,diesel,3.55,240.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_453CD7ABA6D8,LOC_8E5593D8E476,Rupnagar,PB,Sukhbir,सुखबीर,LCV,2220.0,44,closed,diesel,8.06,270.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_FC4EFBC1E225,LOC_1FB47BF8FFEB,Bulandshahr,UP,Mohan,मोहन,3axle,14410.0,288,closed,diesel,4.32,610.0,05:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_A8564101089C,LOC_58DEC063659A,Gorakhpur,UP,Naresh,नरेश,LCV,1690.0,33,closed,ev,10.23,160.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_5EC9EC5A741E,LOC_C6AB43142BDB,Faridkot,PB,Balwant,बलवंत,2axle,8670.0,173,tipper,diesel,5.36,180.0,06:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_80037AF38136,LOC_8F3BDE96C1C3,Rampur,UP,Mohan,मोहन,pickup,1330.0,26,open,cng,12.81,90.0,04:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_E93950C7B81D,LOC_91BA4A3395D5,Sirsa,HR,Jaspal,जसपाल,pickup,1480.0,29,closed,diesel,14.62,90.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_C376449803FB,LOC_27273A6A3299,Shamli,UP,Dinesh,दिनेश,LCV,3050.0,61,closed,diesel,10.11,200.0,04:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_3D378E8843DC,LOC_21F591BF08EC,West Delhi,DL,Mohan,मोहन,2axle,9600.0,192,open,diesel,6.47,190.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_4A1AD40BC709,LOC_E9EE964E8CFE,South Delhi,DL,Rakesh,राकेश,3axle,17420.0,348,tipper,diesel,3.84,660.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_C327C2BB7867,LOC_F86E62177015,Muzaffarnagar,UP,Mohan,मोहन,2axle,9490.0,189,tipper,diesel,5.82,450.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_1245D9DDD50A,LOC_B6370F731EEC,Lucknow,UP,Ramesh,रमेश,pickup,1160.0,23,open,diesel,14.8,160.0,06:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_AE0F77F9CECE,LOC_11A4C40B0A4F,Yamunanagar,HR,Rakesh,राकेश,2axle,9450.0,189,closed,diesel,6.33,220.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_15A4E86B7E18,LOC_1FB47BF8FFEB,Bulandshahr,UP,Rakesh,राकेश,2axle,9210.0,184,open,diesel,5.33,390.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_547C0929AFCE,LOC_21F591BF08EC,West Delhi,DL,Jaspal,जसपाल,2axle,9620.0,192,tipper,diesel,5.25,170.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_35AEA5A238B5,LOC_8E24E29DF84B,Hisar,HR,Mohan,मोहन,pickup,730.0,14,open,ev,12.22,60.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_A6E218F9E112,LOC_AC684A297AD1,Bareilly,UP,Rakesh,राकेश,LCV,2130.0,42,refrigerated,diesel,10.77,130.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_D69CF406017F,LOC_2011BC2FE7BD,Fazilka,PB,Kuldeep,कुलदीप,pickup,1490.0,29,closed,cng,13.67,150.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_E864749D5F23,LOC_BC83DA386B0E,Baghpat,UP,Kuldeep,कुलदीप,LCV,2430.0,48,open,diesel,8.15,210.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_A82E52F848C5,LOC_B26FC239E19A,North Delhi,DL,Rakesh,राकेश,2axle,6620.0,132,tipper,diesel,6.24,200.0,06:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_071ACA394633,LOC_B56ABDBA32E2,Aligarh,UP,Kuldeep,कुलदीप,2axle,10810.0,216,tipper,diesel,4.53,190.0,06:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_AE3CDD24C55E,LOC_5242BE7C01CE,Rewari,HR,Mohan,मोहन,pickup,780.0,15,closed,diesel,15.36,90.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_D6A95F1B5510,LOC_F20DB0F2A327,Gurugram,HR,Naresh,नरेश,pickup,930.0,18,open,cng,12.08,90.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_0DB792D95BC8,LOC_21F591BF08EC,West Delhi,DL,Satpal,सतपाल,3axle,17980.0,359,open,diesel,3.49,290.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_2143108EC3BA,LOC_FF96333A5510,North West Delhi,DL,Balwant,बलवंत,LCV,2860.0,57,open,diesel,8.39,270.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_8F9222BACB92,LOC_BD15AF538A86,South East Delhi,DL,Satpal,सतपाल,3axle,16750.0,335,open,diesel,3.77,490.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_FC6C36FEB94C,LOC_61BECDCA1350,Central Delhi,DL,Vijay,विजय,LCV,3890.0,77,closed,diesel,8.07,130.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_3227F80A4573,LOC_AD745A3946E4,Unnao,UP,Balwant,बलवंत,2axle,9520.0,190,open,diesel,4.62,320.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_359EE0514DFA,LOC_8DBB3FA667B3,New Delhi,DL,Harpreet,हरप्रीत,3axle,17170.0,343,closed,diesel,3.82,540.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_CF567CF238B0,LOC_BD15AF538A86,South East Delhi,DL,Mohan,मोहन,2axle,10470.0,209,open,diesel,5.36,220.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_022C5F1C896D,LOC_41413C4D1A63,East Delhi,DL,Satpal,सतपाल,LCV,3920.0,78,refrigerated,diesel,8.83,150.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_A2E05BF196F5,LOC_B56ABDBA32E2,Aligarh,UP,Jaspal,जसपाल,2axle,8270.0,165,tipper,cng,5.13,410.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_1337427BFA57,LOC_E96863625035,Shahdara,DL,Naresh,नरेश,2axle,9170.0,183,open,diesel,5.64,280.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_4B9B485B6A6B,LOC_36B5B5F31C8D,Varanasi,UP,Dinesh,दिनेश,3axle,17450.0,349,open,diesel,4.04,220.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_3F72A9A287A1,LOC_2ADFB4EFDB06,Kaithal,HR,Kuldeep,कुलदीप,LCV,3040.0,60,open,cng,9.68,120.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_7927A913B51F,LOC_EC1D3E4138DF,Amritsar,PB,Ramesh,रमेश,pickup,960.0,19,open,cng,12.07,130.0,05:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_8DC7FD5FF93A,LOC_5242BE7C01CE,Rewari,HR,Balwant,बलवंत,multi_axle,27710.0,554,open,diesel,3.01,460.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_934DD3D5A916,LOC_B0D713DFA81B,Ferozepur,PB,Sukhbir,सुखबीर,LCV,1600.0,32,open,diesel,8.56,160.0,04:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_06A40E83B39B,LOC_1FB47BF8FFEB,Bulandshahr,UP,Sukhbir,सुखबीर,2axle,6540.0,130,open,diesel,6.09,210.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_F8096EB4BC10,LOC_1FB47BF8FFEB,Bulandshahr,UP,Rakesh,राकेश,2axle,7490.0,149,closed,diesel,5.14,180.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_E41470A1730E,LOC_E96863625035,Shahdara,DL,Dinesh,दिनेश,3axle,12880.0,257,closed,diesel,4.77,410.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_F979E9350BBA,LOC_B890897F9CCC,Kapurthala,PB,Vijay,विजय,LCV,2200.0,44,open,diesel,10.84,280.0,08:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_05D6F43C6DC3,LOC_61BECDCA1350,Central Delhi,DL,Balwant,बलवंत,2axle,6010.0,120,tipper,diesel,6.49,250.0,08:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_493D005A7980,LOC_36B5B5F31C8D,Varanasi,UP,Rakesh,राकेश,2axle,8280.0,165,open,diesel,4.73,380.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_D4EF39187FEC,LOC_0D7AAF851D69,Tarn Taran,PB,Sukhbir,सुखबीर,LCV,1770.0,35,closed,diesel,11.05,280.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_2B5EA08DA126,LOC_E96863625035,Shahdara,DL,Naresh,नरेश,pickup,1240.0,24,closed,diesel,12.49,100.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_FEAB1B854A38,LOC_BF1D141289ED,Hoshiarpur,PB,Balwant,बलवंत,pickup,770.0,15,open,ev,12.09,110.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_1E5DF0505AC7,LOC_B26FC239E19A,North Delhi,DL,Balwant,बलवंत,LCV,2800.0,56,open,diesel,8.7,100.0,06:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_6400716958F2,LOC_AFF866260256,Moradabad,UP,Vijay,विजय,2axle,6470.0,129,tipper,diesel,4.97,160.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_9CD1085BF3B6,LOC_C58F1767A842,Barnala,PB,Jaspal,जसपाल,LCV,2010.0,40,closed,diesel,9.85,140.0,06:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_842D441F507B,LOC_27273A6A3299,Shamli,UP,Vijay,विजय,pickup,790.0,15,open,ev,13.77,100.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_280027138249,LOC_B39E76DCD93F,Nuh,HR,Harpreet,हरप्रीत,LCV,2530.0,50,closed,diesel,11.36,240.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_08FFF18507A4,LOC_E9EE964E8CFE,South Delhi,DL,Sukhbir,सुखबीर,2axle,7710.0,154,tipper,diesel,4.66,190.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
